sepal.width	variety
4.3	Virginica
7.8	Virginica
4.4	Setosa
5.3	Virginica
4.0	Virginica
5.2	Virginica
5.1	Virginica
7.0	Setosa
5.3	Setosa
4.1	Setosa
3.7	Versicolor
5.8	Setosa
7.2	Setosa
5.2	Virginica
7.0	Setosa
5.3	Setosa
7.9	Setosa
4.4	Versicolor
3.8	Versicolor
8.1	Setosa
6.3	Versicolor
7.4	Versicolor
4.3	Virginica
4.9	Setosa
7.0	Versicolor
3.1	Setosa
4.6	Setosa
4.0	Versicolor
6.3	Versicolor
7.5	Virginica
3.5	Setosa
5.1	Virginica
5.5	Virginica
5.9	Setosa
7.5	Virginica
7.1	Versicolor
7.4	Versicolor
5.4	Versicolor
5.7	Virginica
7.9	Setosa
4.8	Setosa
6.3	Versicolor
6.1	Virginica
5.3	Virginica
3.8	Versicolor
7.7	Setosa
2.9	Versicolor
6.7	Virginica
4.7	Versicolor
2.7	Versicolor
6.0	Versicolor
6.9	Versicolor
5.2	Virginica
5.5	Setosa
8.7	Setosa
6.8	Setosa
5.8	Virginica
5.0	Virginica
4.3	Versicolor
7.0	Virginica
4.2	Versicolor
3.8	Setosa
4.0	Setosa
4.5	Setosa
6.7	Setosa
7.4	Setosa
4.7	Virginica
4.0	Setosa
6.7	Versicolor
6.3	Virginica
6.8	Virginica
5.6	Setosa
4.6	Setosa
4.5	Versicolor
6.6	Versicolor
7.5	Setosa
3.0	Setosa
3.6	Versicolor
3.5	Virginica
2.7	Virginica
5.4	Setosa
5.4	Virginica
6.0	Versicolor
3.3	Virginica
6.5	Versicolor
5.4	Virginica
6.8	Virginica
3.7	Versicolor
5.5	Versicolor
7.7	Setosa
2.6	Versicolor
4.2	Versicolor
7.2	Setosa
4.0	Setosa
7.7	Virginica
3.5	Virginica
6.0	Setosa
5.2	Virginica
6.6	Versicolor
6.4	Setosa
6.8	Versicolor
5.0	Virginica
6.2	Setosa
4.8	Virginica
7.0	Versicolor
