sepal.length	sepal.width	petal.length	petal.width	variety
6.5	5.0	7.0	4.5	Versicolor
7.4	5.9	4.8	1.5	Versicolor
9.2	6.0	9.0	3.5	Virginica
8.7	5.8	4.7	3.8	Setosa
10.2	5.3	7.8	3.8	Virginica
9.9	3.8	7.6	3.7	Virginica
8.3	5.9	6.1	5.3	Virginica
7.2	6.6	8.2	1.5	Versicolor
9.4	7.1	9.0	6.3	Virginica
7.8	5.1	7.0	1.2	Versicolor
8.2	7.8	7.7	2.5	Virginica
9.2	8.1	6.1	6.5	Virginica
7.8	5.8	4.8	1.4	Versicolor
7.9	3.1	3.0	1.7	Setosa
5.1	6.8	4.0	3.8	Setosa
6.4	4.6	4.5	4.6	Setosa
8.5	5.7	8.7	3.9	Versicolor
6.0	7.8	2.9	4.7	Setosa
7.0	2.5	8.5	2.3	Versicolor
9.2	4.2	5.9	3.9	Versicolor
6.0	7.4	9.0	5.5	Versicolor
9.7	7.3	8.2	5.6	Virginica
7.0	6.4	4.7	5.5	Versicolor
8.7	7.5	10.6	3.8	Virginica
7.2	6.2	7.0	3.5	Versicolor
8.1	3.7	6.2	1.3	Versicolor
8.9	6.4	4.3	5.8	Versicolor
7.3	3.5	5.0	4.4	Virginica
6.4	4.2	8.8	4.3	Virginica
7.4	6.2	3.5	2.7	Setosa
6.0	4.1	2.4	2.7	Setosa
8.1	3.0	8.9	4.6	Virginica
7.9	3.7	7.8	4.9	Virginica
7.0	3.4	4.5	2.2	Setosa
7.8	2.7	6.6	1.9	Virginica
8.8	7.2	9.4	5.3	Virginica
12.4	6.3	7.9	6.0	Virginica
7.1	4.1	5.0	3.2	Setosa
5.9	7.0	5.3	4.7	Setosa
7.7	6.1	8.1	6.9	Virginica
6.0	3.3	6.3	2.5	Versicolor
5.6	6.3	6.1	4.2	Setosa
9.6	6.5	4.1	1.8	Versicolor
8.7	4.8	10.2	2.7	Virginica
6.0	2.8	4.0	3.8	Versicolor
7.1	5.0	7.1	5.4	Versicolor
11.0	5.3	6.6	6.0	Versicolor
6.8	5.7	2.5	3.7	Setosa
7.0	3.2	8.6	3.0	Virginica
8.8	7.5	9.0	5.6	Virginica
8.5	3.5	9.7	3.0	Virginica
8.6	7.3	1.7	2.0	Setosa
9.6	5.4	4.1	4.3	Versicolor
6.6	6.9	5.1	4.3	Versicolor
5.5	4.0	3.3	4.7	Setosa
5.5	4.5	2.6	1.2	Setosa
5.5	8.7	1.9	3.7	Setosa
9.2	6.6	6.9	4.9	Versicolor
7.6	6.4	3.5	4.2	Setosa
9.6	6.0	9.4	5.3	Virginica
8.7	6.2	1.8	2.2	Setosa
6.6	2.8	6.7	2.2	Versicolor
8.2	8.4	1.5	3.9	Setosa
9.6	5.0	9.6	4.6	Virginica
9.8	6.3	9.6	4.0	Virginica
5.6	6.5	8.5	6.0	Versicolor
7.3	3.8	7.6	6.4	Virginica
8.5	3.2	7.5	2.5	Versicolor
4.9	3.0	5.0	4.2	Virginica
8.1	7.2	6.0	1.4	Setosa
9.5	6.2	5.6	3.1	Versicolor
7.9	7.2	6.8	6.3	Versicolor
8.1	4.1	8.6	1.4	Virginica
6.7	7.2	3.6	0.7	Setosa
5.1	6.5	4.5	4.6	Versicolor
7.7	5.1	4.0	0.1	Setosa
8.8	5.7	5.4	4.7	Versicolor
7.7	3.8	9.0	1.8	Versicolor
9.9	3.6	5.9	4.1	Virginica
6.5	4.4	6.8	5.6	Versicolor
10.3	3.3	7.4	1.3	Versicolor
6.8	5.4	6.1	6.9	Virginica
9.9	6.9	4.5	1.4	Setosa
8.7	6.3	9.2	2.0	Virginica
8.8	3.9	1.9	3.2	Setosa
6.0	3.9	9.0	3.6	Versicolor
8.8	6.3	5.2	5.6	Versicolor
9.9	6.6	5.6	5.3	Virginica
8.8	5.6	2.6	4.7	Setosa
8.4	3.4	4.4	2.2	Setosa
9.6	6.5	6.4	4.1	Versicolor
7.0	2.8	5.3	4.3	Setosa
7.1	5.1	4.5	3.2	Setosa
9.8	6.7	5.1	4.4	Virginica
6.4	3.5	5.0	6.0	Versicolor
7.7	6.6	4.0	5.0	Versicolor
10.2	6.0	9.7	4.8	Virginica
5.7	5.5	5.2	4.2	Versicolor
7.6	5.8	4.9	2.0	Virginica
9.7	5.0	9.3	2.6	Virginica
9.0	5.0	4.6	4.6	Setosa
6.5	8.0	4.8	0.3	Setosa
10.2	7.2	9.0	1.8	Virginica
8.4	5.3	6.6	2.6	Virginica
6.5	4.5	8.3	1.8	Virginica
