sepal.length	variety
10.8	Versicolor
7.7	Versicolor
7.1	Setosa
8.5	Setosa
10.1	Versicolor
7.9	Virginica
12.4	Virginica
9.8	Versicolor
10.3	Virginica
7.0	Versicolor
7.8	Setosa
6.2	Versicolor
9.5	Versicolor
6.8	Setosa
9.5	Versicolor
5.6	Setosa
10.4	Virginica
9.8	Virginica
7.9	Setosa
10.4	Versicolor
11.0	Virginica
7.5	Versicolor
9.6	Virginica
9.0	Versicolor
7.5	Virginica
7.7	Versicolor
7.6	Versicolor
9.9	Versicolor
5.7	Setosa
8.3	Versicolor
10.7	Virginica
9.3	Virginica
5.0	Versicolor
8.2	Versicolor
11.0	Virginica
9.4	Virginica
9.2	Virginica
5.9	Setosa
8.5	Virginica
7.9	Setosa
9.6	Setosa
9.4	Virginica
8.7	Versicolor
8.5	Setosa
5.2	Versicolor
6.5	Setosa
6.3	Virginica
7.9	Setosa
8.3	Setosa
6.0	Setosa
7.9	Virginica
11.1	Versicolor
7.3	Versicolor
6.6	Versicolor
8.4	Virginica
10.3	Virginica
8.4	Virginica
5.5	Versicolor
8.4	Setosa
7.4	Versicolor
6.0	Versicolor
8.5	Setosa
9.7	Virginica
5.5	Setosa
5.1	Setosa
9.2	Virginica
10.8	Virginica
6.4	Setosa
9.2	Setosa
4.8	Setosa
9.5	Virginica
9.8	Virginica
8.2	Setosa
10.6	Versicolor
9.4	Setosa
9.2	Virginica
9.1	Virginica
9.9	Virginica
6.2	Virginica
8.1	Versicolor
7.5	Setosa
6.3	Virginica
10.7	Virginica
11.2	Virginica
10.4	Virginica
5.4	Setosa
6.8	Virginica
8.1	Setosa
7.7	Virginica
7.3	Versicolor
5.1	Setosa
9.2	Setosa
7.7	Virginica
8.3	Setosa
10.7	Versicolor
7.1	Versicolor
6.8	Versicolor
6.7	Versicolor
6.0	Setosa
8.7	Virginica
6.4	Versicolor
10.5	Versicolor
10.1	Virginica
8.1	Versicolor
10.0	Versicolor
