sepal.length	variety
9.3	Versicolor
8.0	Setosa
9.3	Setosa
7.5	Setosa
5.8	Setosa
10.9	Versicolor
7.3	Virginica
8.2	Virginica
9.1	Setosa
6.4	Setosa
7.7	Versicolor
6.5	Versicolor
8.0	Versicolor
6.5	Virginica
8.8	Versicolor
8.7	Virginica
9.6	Setosa
7.9	Setosa
9.1	Virginica
6.7	Versicolor
8.6	Setosa
8.2	Virginica
7.4	Virginica
8.8	Virginica
8.6	Versicolor
8.5	Versicolor
8.0	Versicolor
9.6	Versicolor
8.8	Virginica
11.4	Virginica
6.9	Virginica
7.7	Virginica
8.7	Versicolor
7.0	Versicolor
8.6	Setosa
6.8	Setosa
8.7	Setosa
7.7	Setosa
6.3	Virginica
6.9	Virginica
6.7	Setosa
7.7	Setosa
7.3	Virginica
9.4	Setosa
11.2	Virginica
6.5	Setosa
9.7	Versicolor
9.6	Versicolor
11.4	Virginica
10.1	Virginica
5.5	Setosa
10.4	Virginica
6.8	Versicolor
10.3	Virginica
8.9	Setosa
9.2	Virginica
10.5	Virginica
6.1	Versicolor
5.9	Setosa
9.0	Virginica
8.0	Setosa
7.8	Virginica
8.2	Virginica
10.0	Versicolor
7.1	Versicolor
8.1	Setosa
8.5	Virginica
9.6	Setosa
5.9	Versicolor
9.1	Virginica
8.1	Versicolor
7.4	Setosa
8.7	Virginica
5.4	Setosa
9.1	Versicolor
9.0	Virginica
10.1	Versicolor
10.2	Virginica
6.5	Virginica
8.6	Setosa
9.0	Versicolor
7.6	Setosa
10.7	Versicolor
8.9	Versicolor
8.2	Versicolor
10.3	Versicolor
7.2	Versicolor
7.7	Virginica
7.4	Virginica
5.0	Versicolor
10.3	Versicolor
6.1	Versicolor
10.2	Virginica
8.9	Versicolor
6.0	Versicolor
7.7	Versicolor
4.6	Setosa
5.9	Setosa
7.9	Setosa
12.4	Virginica
7.3	Virginica
10.1	Versicolor
4.8	Setosa
6.4	Virginica
6.8	Versicolor
