petal.width	variety
2.7	Virginica
1.2	Versicolor
2.7	Setosa
4.3	Virginica
2.5	Versicolor
3.7	Setosa
3.2	Virginica
2.7	Versicolor
1.3	Versicolor
1.8	Setosa
5.1	Versicolor
1.9	Versicolor
1.8	Versicolor
1.6	Setosa
2.9	Virginica
3.4	Setosa
4.4	Virginica
1.5	Virginica
4.8	Virginica
5.3	Virginica
5.4	Versicolor
3.0	Setosa
1.5	Virginica
3.4	Virginica
6.4	Virginica
3.8	Setosa
4.3	Virginica
5.3	Virginica
1.6	Versicolor
0.7	Setosa
5.5	Virginica
5.1	Versicolor
3.4	Versicolor
1.5	Versicolor
1.3	Versicolor
4.4	Virginica
6.6	Virginica
1.0	Versicolor
6.1	Virginica
6.3	Virginica
2.3	Virginica
1.7	Setosa
1.7	Setosa
2.4	Virginica
1.8	Versicolor
4.3	Setosa
3.3	Virginica
5.7	Versicolor
2.8	Versicolor
2.7	Setosa
1.3	Versicolor
3.5	Versicolor
2.9	Setosa
4.2	Versicolor
3.7	Setosa
4.5	Virginica
2.6	Virginica
1.9	Setosa
1.2	Setosa
0.7	Setosa
0.4	Setosa
4.3	Setosa
5.4	Versicolor
2.7	Setosa
3.5	Versicolor
6.0	Virginica
1.7	Setosa
2.0	Versicolor
4.6	Virginica
1.6	Setosa
4.5	Versicolor
4.2	Virginica
4.9	Virginica
1.5	Versicolor
1.6	Setosa
4.8	Virginica
1.2	Setosa
3.3	Virginica
4.3	Versicolor
1.4	Versicolor
5.8	Versicolor
1.7	Setosa
1.8	Setosa
2.2	Setosa
1.8	Versicolor
5.4	Virginica
2.3	Virginica
5.3	Versicolor
3.8	Setosa
4.3	Versicolor
5.3	Versicolor
6.1	Virginica
4.0	Versicolor
0.4	Setosa
3.2	Setosa
4.2	Setosa
3.7	Setosa
4.4	Versicolor
3.0	Versicolor
1.6	Virginica
1.8	Versicolor
2.1	Versicolor
0.1	Setosa
2.1	Virginica
5.1	Versicolor
