sepal.length	variety
8.1	Setosa
10.8	Versicolor
9.1	Virginica
6.6	Setosa
10.7	Virginica
6.0	Setosa
4.9	Setosa
6.5	Versicolor
8.6	Versicolor
10.2	Versicolor
7.3	Virginica
7.6	Versicolor
8.1	Versicolor
10.2	Versicolor
12.2	Virginica
7.8	Setosa
6.0	Versicolor
6.8	Setosa
8.0	Virginica
7.4	Virginica
6.9	Versicolor
8.3	Virginica
5.9	Setosa
10.1	Versicolor
6.4	Setosa
6.1	Setosa
7.9	Versicolor
8.8	Setosa
4.7	Setosa
9.6	Virginica
8.9	Virginica
8.8	Setosa
5.6	Setosa
8.2	Versicolor
9.4	Setosa
5.5	Versicolor
9.2	Setosa
10.5	Versicolor
10.6	Versicolor
8.4	Versicolor
7.8	Setosa
10.1	Versicolor
9.0	Versicolor
6.5	Setosa
5.6	Versicolor
9.5	Virginica
6.2	Versicolor
7.7	Setosa
10.0	Versicolor
7.6	Setosa
7.8	Virginica
4.9	Setosa
6.1	Setosa
9.2	Virginica
7.9	Setosa
10.2	Setosa
12.2	Virginica
8.7	Versicolor
9.8	Virginica
9.1	Setosa
8.2	Virginica
5.4	Setosa
7.8	Virginica
6.7	Virginica
9.4	Versicolor
8.5	Setosa
7.6	Virginica
9.7	Versicolor
8.1	Setosa
7.2	Versicolor
9.0	Setosa
7.7	Virginica
8.1	Setosa
7.2	Versicolor
10.8	Virginica
5.6	Setosa
6.2	Setosa
6.6	Versicolor
9.2	Versicolor
9.8	Virginica
7.5	Virginica
7.9	Virginica
8.5	Virginica
7.7	Virginica
8.6	Versicolor
11.0	Versicolor
7.0	Setosa
10.6	Virginica
6.6	Versicolor
11.2	Virginica
8.9	Virginica
7.3	Versicolor
9.5	Versicolor
7.3	Versicolor
6.3	Setosa
10.4	Versicolor
9.6	Versicolor
8.5	Versicolor
10.5	Virginica
8.9	Virginica
4.8	Setosa
10.0	Virginica
9.0	Versicolor
8.9	Setosa
7.2	Virginica
