petal.width	variety
3.9	Virginica
6.3	Virginica
4.8	Virginica
2.3	Virginica
3.1	Virginica
3.0	Versicolor
1.7	Virginica
4.2	Virginica
4.5	Virginica
3.8	Setosa
4.3	Versicolor
4.7	Versicolor
4.9	Virginica
4.5	Virginica
0.2	Setosa
4.9	Setosa
1.0	Versicolor
4.7	Virginica
3.1	Setosa
4.9	Versicolor
0.8	Setosa
1.5	Versicolor
3.1	Virginica
2.6	Versicolor
3.5	Versicolor
5.6	Versicolor
4.7	Setosa
4.2	Versicolor
0.2	Setosa
6.0	Versicolor
2.1	Setosa
4.8	Versicolor
4.2	Setosa
4.4	Versicolor
4.2	Setosa
5.5	Virginica
1.3	Versicolor
2.1	Virginica
6.0	Virginica
1.2	Setosa
2.5	Virginica
4.7	Setosa
3.7	Setosa
3.7	Setosa
4.4	Setosa
5.4	Versicolor
2.4	Virginica
6.4	Virginica
3.7	Setosa
3.9	Virginica
3.4	Setosa
5.3	Virginica
2.0	Versicolor
4.5	Virginica
5.8	Virginica
2.0	Versicolor
3.3	Versicolor
4.8	Versicolor
4.7	Setosa
2.5	Virginica
3.2	Setosa
2.3	Versicolor
3.3	Setosa
4.7	Setosa
4.2	Setosa
1.4	Setosa
3.4	Setosa
1.7	Versicolor
1.7	Setosa
4.1	Setosa
2.7	Setosa
3.3	Versicolor
5.8	Virginica
6.3	Virginica
5.5	Versicolor
2.6	Versicolor
5.0	Versicolor
2.4	Setosa
6.5	Virginica
3.3	Versicolor
1.8	Setosa
1.5	Versicolor
3.9	Virginica
5.7	Virginica
1.6	Setosa
6.8	Virginica
2.2	Setosa
5.2	Versicolor
2.7	Setosa
4.0	Versicolor
2.1	Setosa
4.7	Setosa
3.4	Virginica
2.1	Versicolor
6.0	Versicolor
2.3	Virginica
4.5	Versicolor
1.8	Versicolor
0.7	Setosa
4.8	Versicolor
2.2	Setosa
6.5	Virginica
3.9	Virginica
2.8	Versicolor
1.9	Versicolor
