sepal.length	sepal.width	variety
6.0	5.9	Versicolor
8.7	3.0	Versicolor
7.9	4.1	Virginica
10.2	4.1	Versicolor
8.2	3.9	Versicolor
10.9	5.8	Virginica
6.8	8.5	Setosa
9.4	6.6	Setosa
10.2	3.1	Versicolor
10.8	6.0	Virginica
5.7	7.6	Setosa
9.3	4.3	Versicolor
7.7	4.0	Versicolor
10.6	5.5	Virginica
6.0	6.0	Setosa
7.4	6.6	Virginica
9.1	6.6	Setosa
9.0	6.4	Setosa
6.9	5.6	Setosa
11.2	6.0	Virginica
7.0	8.0	Setosa
9.6	7.3	Setosa
9.7	6.7	Versicolor
9.2	6.0	Virginica
11.2	6.6	Versicolor
7.1	6.9	Setosa
6.3	4.3	Versicolor
7.8	7.0	Setosa
9.3	4.8	Virginica
8.3	2.8	Versicolor
6.5	6.0	Setosa
6.1	8.3	Setosa
8.8	6.4	Virginica
6.0	3.9	Versicolor
9.3	4.7	Setosa
10.4	6.5	Versicolor
9.5	6.5	Setosa
10.7	5.5	Virginica
4.6	5.4	Setosa
7.6	6.4	Versicolor
10.3	4.9	Virginica
9.1	5.3	Virginica
9.8	3.7	Virginica
8.7	4.2	Versicolor
9.6	3.3	Versicolor
9.5	5.0	Versicolor
9.8	4.7	Versicolor
10.7	7.3	Virginica
11.7	7.3	Virginica
8.4	5.6	Versicolor
6.8	7.4	Virginica
6.0	5.7	Versicolor
9.4	5.2	Versicolor
6.5	6.5	Virginica
6.7	4.2	Setosa
8.6	7.3	Setosa
5.5	5.3	Setosa
7.1	5.9	Versicolor
9.7	7.5	Setosa
10.1	7.2	Versicolor
10.0	4.0	Virginica
9.7	4.8	Virginica
7.7	3.3	Virginica
9.1	7.0	Versicolor
6.4	5.9	Versicolor
8.9	6.9	Setosa
7.4	4.0	Setosa
5.1	3.7	Setosa
10.0	6.3	Versicolor
10.7	5.6	Virginica
7.6	6.5	Versicolor
6.3	7.6	Setosa
8.6	7.8	Setosa
8.9	4.4	Setosa
7.5	4.2	Virginica
10.4	4.3	Virginica
8.9	3.7	Virginica
9.6	6.1	Virginica
7.7	7.2	Virginica
7.0	4.9	Setosa
10.0	7.3	Versicolor
8.3	5.7	Virginica
8.4	4.5	Versicolor
10.1	3.0	Virginica
6.8	5.5	Setosa
9.4	3.1	Virginica
7.0	3.2	Versicolor
10.9	3.9	Versicolor
9.4	5.4	Setosa
7.6	3.6	Setosa
5.4	6.2	Setosa
9.9	6.9	Setosa
6.9	6.2	Versicolor
10.2	7.3	Versicolor
7.5	2.7	Versicolor
6.9	3.0	Setosa
7.5	6.2	Setosa
6.5	3.5	Virginica
6.8	5.7	Versicolor
7.3	4.4	Setosa
8.6	2.9	Versicolor
9.7	3.0	Virginica
5.0	4.7	Setosa
9.8	6.8	Virginica
9.4	7.2	Virginica
