sepal.length	sepal.width	variety
6.2	5.7	Versicolor
8.5	8.7	Setosa
9.3	4.4	Virginica
4.8	4.6	Setosa
9.4	4.9	Setosa
9.6	5.8	Setosa
4.9	6.1	Setosa
6.3	5.5	Setosa
6.7	5.7	Versicolor
6.1	7.7	Setosa
9.9	5.4	Setosa
10.0	4.4	Versicolor
8.8	4.2	Versicolor
6.4	4.2	Virginica
8.9	6.7	Virginica
5.8	4.5	Setosa
9.7	6.9	Setosa
5.6	8.3	Setosa
8.4	7.3	Virginica
6.2	6.3	Virginica
7.3	6.7	Virginica
8.4	4.4	Setosa
9.3	7.4	Virginica
7.3	5.9	Setosa
7.2	5.1	Versicolor
7.0	4.0	Setosa
9.5	3.2	Virginica
5.5	4.3	Versicolor
9.0	3.0	Virginica
9.2	3.1	Versicolor
7.5	5.4	Versicolor
10.0	5.4	Versicolor
5.6	7.0	Versicolor
8.8	6.0	Virginica
8.1	5.1	Virginica
8.8	3.8	Versicolor
5.7	4.1	Versicolor
8.7	3.9	Virginica
7.7	4.5	Virginica
8.7	6.2	Virginica
9.8	5.5	Setosa
7.7	3.5	Virginica
6.4	3.0	Virginica
6.1	3.2	Versicolor
6.6	6.1	Setosa
7.6	6.0	Setosa
7.5	4.1	Setosa
6.6	4.9	Versicolor
9.2	4.8	Versicolor
6.0	6.5	Versicolor
8.4	4.6	Virginica
8.4	8.2	Setosa
7.9	5.5	Setosa
9.0	4.7	Versicolor
7.6	5.9	Setosa
9.2	6.9	Versicolor
8.4	3.5	Setosa
7.5	2.0	Versicolor
10.1	5.8	Virginica
9.7	7.6	Virginica
9.8	4.8	Versicolor
6.5	8.0	Setosa
8.8	3.8	Versicolor
6.1	7.6	Setosa
8.2	4.5	Virginica
6.5	5.4	Setosa
8.9	5.4	Versicolor
10.2	6.9	Versicolor
10.5	4.7	Versicolor
7.5	6.0	Virginica
7.4	5.8	Virginica
8.4	4.7	Versicolor
11.1	6.4	Versicolor
10.8	4.5	Versicolor
7.3	4.3	Virginica
5.8	8.2	Setosa
7.5	3.1	Versicolor
9.8	4.2	Versicolor
7.2	5.7	Setosa
5.6	4.9	Setosa
6.5	5.5	Virginica
9.2	5.3	Virginica
7.3	6.8	Virginica
9.5	7.8	Setosa
8.5	5.5	Setosa
9.6	7.8	Setosa
8.2	7.1	Setosa
6.4	7.1	Setosa
7.7	7.8	Virginica
7.0	4.5	Setosa
7.0	2.7	Virginica
9.7	4.5	Virginica
8.7	4.4	Setosa
6.7	5.5	Versicolor
4.6	6.2	Setosa
5.8	3.6	Versicolor
8.8	3.3	Virginica
7.0	2.3	Versicolor
7.3	5.2	Virginica
7.6	6.3	Versicolor
8.5	4.5	Virginica
6.3	6.7	Virginica
10.6	3.0	Virginica
8.2	3.5	Versicolor
10.4	4.2	Virginica
