petal.length	petal.width	variety
7.4	3.8	Virginica
1.9	4.2	Setosa
9.5	3.0	Virginica
6.7	5.0	Virginica
5.9	0.3	Setosa
6.2	6.1	Virginica
9.6	3.1	Virginica
3.0	3.7	Setosa
9.1	6.1	Versicolor
4.2	2.8	Versicolor
9.0	4.8	Versicolor
3.7	1.2	Setosa
3.3	0.7	Setosa
5.1	3.4	Virginica
7.2	4.5	Versicolor
8.2	3.0	Virginica
6.0	2.4	Setosa
6.1	0.2	Setosa
3.9	1.2	Setosa
4.3	5.8	Versicolor
2.5	3.7	Setosa
4.0	2.2	Setosa
7.9	4.5	Virginica
7.2	4.6	Versicolor
4.7	0.7	Setosa
1.9	4.9	Setosa
7.6	6.3	Virginica
2.4	4.7	Setosa
9.0	3.5	Virginica
5.7	6.8	Virginica
3.0	4.1	Setosa
6.5	3.2	Virginica
3.0	2.7	Setosa
3.8	1.2	Setosa
9.5	4.4	Virginica
2.5	4.2	Setosa
10.4	6.6	Virginica
3.3	0.4	Setosa
5.2	4.8	Versicolor
8.8	4.6	Virginica
7.6	3.9	Virginica
8.8	4.3	Virginica
6.0	4.8	Setosa
3.7	0.8	Setosa
3.1	1.7	Setosa
5.1	3.7	Setosa
10.6	3.8	Virginica
9.9	2.5	Virginica
5.1	1.2	Setosa
3.6	0.9	Setosa
7.4	5.5	Versicolor
7.8	2.0	Versicolor
7.5	2.3	Versicolor
4.8	4.3	Virginica
7.1	1.8	Versicolor
9.9	6.6	Virginica
3.5	3.7	Setosa
8.8	2.9	Versicolor
6.2	1.2	Versicolor
8.2	1.5	Versicolor
10.1	4.4	Virginica
9.1	4.1	Virginica
6.5	6.6	Virginica
8.6	4.8	Virginica
3.7	4.0	Setosa
4.5	1.2	Setosa
7.6	5.5	Versicolor
4.4	0.7	Setosa
1.9	3.6	Setosa
4.5	3.6	Setosa
5.8	5.8	Versicolor
6.4	4.4	Versicolor
9.1	4.4	Virginica
5.5	2.5	Versicolor
3.4	2.2	Setosa
8.0	4.0	Versicolor
3.4	0.2	Setosa
9.1	3.0	Virginica
5.3	5.3	Virginica
7.5	6.2	Versicolor
8.1	3.4	Virginica
8.4	4.8	Virginica
8.4	3.0	Versicolor
3.3	4.7	Setosa
5.6	2.1	Setosa
4.3	3.6	Versicolor
2.1	1.7	Setosa
9.8	3.4	Virginica
4.8	4.3	Setosa
9.3	2.3	Virginica
4.5	3.1	Versicolor
2.9	3.6	Setosa
2.7	0.7	Setosa
3.3	4.3	Setosa
6.7	3.0	Virginica
9.0	5.5	Versicolor
4.4	1.7	Setosa
8.1	3.0	Virginica
6.2	5.7	Versicolor
6.5	6.0	Versicolor
7.0	1.5	Versicolor
7.3	1.8	Virginica
4.4	4.3	Setosa
7.5	1.8	Versicolor
6.6	1.8	Versicolor
