petal.width	variety
6.6	Virginica
3.2	Setosa
2.5	Virginica
2.7	Setosa
1.0	Versicolor
6.0	Versicolor
3.3	Virginica
1.0	Versicolor
3.2	Setosa
3.3	Versicolor
5.0	Versicolor
2.3	Setosa
0.2	Setosa
5.6	Virginica
4.7	Setosa
3.8	Virginica
2.8	Versicolor
6.9	Virginica
6.3	Virginica
4.3	Setosa
0.6	Setosa
5.3	Virginica
2.8	Versicolor
4.7	Virginica
2.9	Virginica
5.8	Virginica
4.3	Versicolor
4.0	Versicolor
1.7	Setosa
4.3	Virginica
4.7	Versicolor
1.7	Setosa
3.2	Setosa
1.2	Setosa
1.4	Setosa
0.7	Setosa
2.9	Versicolor
1.8	Versicolor
0.2	Setosa
3.2	Setosa
3.3	Versicolor
4.9	Setosa
2.2	Setosa
5.5	Versicolor
4.9	Setosa
2.8	Virginica
5.8	Virginica
2.0	Versicolor
0.2	Setosa
4.9	Virginica
2.9	Versicolor
4.4	Virginica
3.9	Setosa
1.3	Versicolor
1.2	Setosa
3.9	Virginica
0.5	Setosa
3.8	Virginica
4.4	Virginica
4.4	Setosa
2.9	Versicolor
5.1	Setosa
1.1	Versicolor
2.3	Setosa
4.3	Versicolor
1.8	Versicolor
3.7	Setosa
2.8	Virginica
2.5	Versicolor
2.1	Setosa
1.6	Setosa
4.3	Versicolor
5.4	Virginica
4.8	Setosa
2.7	Setosa
5.7	Virginica
3.8	Setosa
4.7	Setosa
4.8	Virginica
5.0	Versicolor
6.0	Virginica
4.8	Virginica
2.2	Setosa
0.7	Setosa
3.0	Versicolor
1.6	Versicolor
4.0	Versicolor
5.8	Versicolor
2.1	Virginica
2.1	Versicolor
3.2	Setosa
3.5	Virginica
2.1	Versicolor
6.0	Virginica
3.3	Virginica
1.2	Versicolor
3.2	Setosa
2.5	Versicolor
4.5	Versicolor
1.5	Virginica
2.1	Versicolor
1.4	Versicolor
4.2	Versicolor
4.4	Setosa
3.6	Setosa
