sepal.width	variety
5.9	Versicolor
7.0	Setosa
4.2	Virginica
4.0	Setosa
6.8	Virginica
5.5	Virginica
6.1	Virginica
4.8	Virginica
5.9	Setosa
5.8	Versicolor
5.9	Setosa
6.2	Versicolor
3.2	Virginica
6.8	Setosa
3.7	Versicolor
4.1	Versicolor
3.0	Versicolor
2.7	Versicolor
3.5	Virginica
6.3	Versicolor
6.3	Versicolor
7.7	Virginica
7.4	Setosa
4.1	Virginica
5.9	Versicolor
4.0	Versicolor
3.6	Versicolor
3.5	Virginica
7.0	Versicolor
4.5	Virginica
7.6	Setosa
2.8	Virginica
3.9	Versicolor
5.0	Setosa
7.0	Setosa
2.5	Virginica
5.9	Setosa
2.8	Versicolor
2.2	Versicolor
4.6	Setosa
4.2	Versicolor
7.5	Setosa
3.8	Versicolor
4.8	Setosa
6.8	Versicolor
7.4	Setosa
4.7	Versicolor
7.0	Setosa
8.9	Setosa
7.3	Virginica
5.6	Versicolor
4.0	Setosa
4.5	Virginica
6.3	Versicolor
4.2	Virginica
7.4	Versicolor
4.7	Versicolor
6.1	Virginica
6.6	Virginica
5.4	Setosa
3.1	Versicolor
4.5	Versicolor
7.8	Virginica
7.1	Virginica
3.5	Versicolor
5.0	Virginica
3.2	Virginica
4.3	Setosa
6.0	Versicolor
3.5	Setosa
7.1	Virginica
7.1	Setosa
8.2	Setosa
6.7	Setosa
6.0	Setosa
3.9	Setosa
7.9	Setosa
5.8	Setosa
2.3	Versicolor
8.2	Setosa
2.8	Versicolor
7.5	Setosa
5.8	Virginica
2.2	Virginica
5.7	Setosa
7.4	Versicolor
4.1	Versicolor
3.1	Versicolor
6.9	Setosa
5.8	Virginica
4.4	Versicolor
3.7	Setosa
4.2	Versicolor
5.0	Virginica
6.5	Virginica
4.3	Virginica
5.5	Setosa
3.4	Virginica
7.3	Setosa
2.8	Virginica
7.6	Setosa
3.4	Setosa
5.5	Virginica
3.1	Setosa
5.0	Versicolor
