sepal.width	petal.length	petal.width	variety
7.9	1.9	2.3	Setosa
6.0	5.2	5.5	Virginica
4.2	1.8	0.2	Setosa
4.0	7.5	2.6	Virginica
5.5	7.6	2.3	Versicolor
5.6	5.4	1.7	Versicolor
7.3	5.1	4.5	Virginica
4.3	4.1	2.7	Setosa
4.2	4.7	4.9	Versicolor
4.2	3.0	3.9	Setosa
8.0	3.2	2.2	Setosa
4.5	5.4	4.3	Setosa
3.5	6.1	2.8	Virginica
7.6	5.2	5.5	Versicolor
3.7	8.3	4.9	Virginica
6.7	3.9	2.7	Setosa
6.0	7.8	5.3	Virginica
3.1	9.9	6.8	Virginica
6.0	7.5	3.9	Virginica
5.8	7.8	1.0	Versicolor
5.9	5.6	5.8	Virginica
6.2	9.4	3.8	Virginica
5.7	5.5	2.0	Versicolor
5.7	8.0	4.5	Versicolor
6.5	7.4	2.1	Virginica
5.9	4.8	4.6	Versicolor
5.2	4.5	4.2	Setosa
6.3	1.7	5.0	Setosa
7.5	5.4	0.2	Setosa
6.3	10.2	5.0	Virginica
6.0	4.6	1.6	Setosa
6.0	1.9	3.7	Setosa
4.5	5.5	4.6	Versicolor
5.5	4.7	4.7	Versicolor
3.0	2.9	0.6	Setosa
6.5	6.5	4.0	Versicolor
3.7	10.2	3.8	Virginica
4.5	4.3	0.8	Setosa
6.7	8.9	3.8	Virginica
5.9	3.7	1.7	Setosa
5.5	2.1	4.6	Setosa
6.5	7.9	3.5	Versicolor
4.1	2.0	3.6	Setosa
3.8	4.8	2.8	Setosa
3.6	9.6	5.4	Virginica
7.3	2.2	0.3	Setosa
6.6	2.0	3.7	Setosa
7.1	7.0	4.5	Versicolor
6.7	4.8	4.2	Setosa
7.2	6.4	3.4	Versicolor
5.1	6.5	2.7	Versicolor
6.7	9.3	2.3	Virginica
4.9	3.9	3.2	Setosa
6.6	4.9	5.4	Versicolor
3.9	5.2	5.5	Versicolor
5.3	7.6	2.6	Virginica
4.9	6.4	3.2	Setosa
7.2	8.0	5.8	Virginica
4.5	3.9	2.3	Setosa
4.4	4.7	1.4	Versicolor
3.6	5.1	0.2	Setosa
5.7	6.6	4.0	Versicolor
5.6	3.9	2.2	Setosa
7.0	1.6	3.2	Setosa
5.5	6.3	6.1	Virginica
6.8	9.1	6.2	Virginica
3.7	7.9	5.2	Versicolor
6.4	6.0	4.5	Versicolor
3.0	5.0	5.7	Versicolor
3.9	6.6	4.4	Virginica
4.8	7.1	6.4	Virginica
5.8	7.5	3.3	Versicolor
3.9	1.6	0.9	Setosa
6.6	8.9	3.5	Versicolor
7.2	4.7	4.8	Versicolor
6.7	5.7	4.2	Setosa
4.8	10.9	6.0	Virginica
6.9	5.8	0.4	Setosa
3.4	5.4	2.2	Setosa
3.8	5.7	5.1	Virginica
6.5	7.4	3.8	Virginica
3.3	5.0	4.8	Versicolor
4.2	9.0	5.5	Virginica
5.5	5.3	2.2	Setosa
7.0	4.2	3.5	Versicolor
4.5	9.8	2.2	Virginica
5.1	5.0	2.6	Setosa
5.4	2.0	0.2	Setosa
7.9	8.0	5.1	Versicolor
3.2	8.5	4.5	Versicolor
6.7	3.0	0.7	Setosa
5.8	4.6	2.3	Versicolor
4.4	4.7	1.9	Setosa
6.9	2.1	2.7	Setosa
5.2	7.6	1.9	Virginica
5.2	1.6	0.2	Setosa
4.9	4.8	5.8	Versicolor
6.8	1.9	1.7	Setosa
3.3	5.4	5.3	Versicolor
4.0	6.0	1.7	Virginica
5.6	9.6	3.3	Virginica
4.0	4.3	1.7	Setosa
5.3	4.0	0.8	Setosa
4.3	9.6	2.9	Virginica
6.5	4.5	3.8	Versicolor
