petal.length	petal.width	variety
3.4	4.7	Setosa
8.5	3.3	Virginica
7.5	4.2	Versicolor
3.1	0.1	Setosa
6.0	2.8	Versicolor
3.9	0.1	Setosa
4.8	3.3	Versicolor
5.8	3.1	Versicolor
4.2	2.7	Setosa
3.5	1.2	Setosa
7.0	3.0	Versicolor
2.4	3.6	Setosa
8.1	5.4	Virginica
6.3	3.5	Versicolor
8.1	2.3	Versicolor
8.4	4.3	Virginica
7.7	5.4	Versicolor
3.0	2.4	Setosa
8.6	6.8	Virginica
1.5	0.1	Setosa
1.3	0.7	Setosa
8.0	6.3	Virginica
7.6	4.7	Virginica
7.9	5.5	Versicolor
8.7	6.8	Virginica
8.8	4.8	Virginica
1.4	4.8	Setosa
7.9	4.3	Virginica
6.9	3.6	Virginica
6.1	4.2	Setosa
2.7	1.0	Setosa
9.2	3.4	Versicolor
5.7	6.0	Virginica
10.6	3.6	Virginica
7.7	4.8	Versicolor
4.9	2.7	Setosa
4.9	3.2	Setosa
6.1	4.9	Versicolor
9.1	5.5	Virginica
5.6	5.8	Virginica
4.5	4.7	Setosa
4.6	2.7	Setosa
5.5	0.3	Setosa
7.3	1.8	Versicolor
3.5	3.0	Versicolor
9.3	2.8	Virginica
5.4	1.7	Setosa
4.9	1.8	Versicolor
6.0	4.8	Virginica
3.8	4.8	Setosa
2.5	1.7	Setosa
6.0	3.2	Versicolor
8.0	5.0	Virginica
7.8	4.2	Virginica
7.3	2.3	Virginica
6.8	6.1	Virginica
8.7	1.2	Versicolor
7.4	4.8	Virginica
5.8	5.3	Virginica
6.5	5.5	Versicolor
3.5	2.2	Setosa
2.3	4.9	Setosa
4.6	3.7	Setosa
1.5	2.2	Setosa
5.0	1.3	Versicolor
2.4	1.2	Setosa
2.4	1.8	Setosa
7.9	5.5	Versicolor
4.6	5.1	Setosa
5.5	2.4	Virginica
3.3	3.7	Setosa
9.6	4.9	Virginica
6.2	2.3	Setosa
5.4	6.3	Virginica
9.0	5.1	Versicolor
5.5	2.8	Versicolor
7.8	3.3	Versicolor
8.5	4.6	Virginica
5.6	5.6	Versicolor
7.6	2.9	Virginica
9.5	4.0	Virginica
8.4	2.1	Versicolor
4.8	5.4	Versicolor
4.5	3.2	Setosa
10.2	5.5	Virginica
9.1	5.4	Virginica
9.2	2.5	Virginica
6.1	5.0	Versicolor
9.9	2.8	Virginica
5.7	5.3	Virginica
6.1	2.3	Virginica
7.0	3.5	Versicolor
5.7	1.7	Setosa
4.1	0.2	Setosa
4.4	2.7	Setosa
2.0	4.7	Setosa
6.7	6.0	Versicolor
4.4	5.2	Versicolor
4.6	1.9	Setosa
2.9	3.7	Setosa
7.6	3.8	Versicolor
8.7	1.2	Versicolor
8.4	2.2	Versicolor
10.1	2.6	Virginica
4.3	3.3	Setosa
