sepal.length	sepal.width	petal.length	petal.width	variety
8.8	6.7	6.6	4.5	Versicolor
6.1	6.7	4.5	3.9	Setosa
7.0	2.3	5.8	4.5	Versicolor
12.2	5.3	9.7	4.7	Virginica
7.7	4.1	2.5	2.6	Setosa
6.2	5.4	2.0	0.9	Setosa
7.9	6.2	2.3	0.7	Setosa
6.1	6.2	5.7	4.3	Versicolor
8.5	3.3	8.1	5.0	Versicolor
8.0	4.6	1.4	3.7	Setosa
7.6	5.3	1.7	3.0	Setosa
8.6	4.9	5.1	3.8	Versicolor
5.0	6.5	3.3	0.8	Setosa
8.7	6.9	7.4	4.8	Virginica
8.2	6.2	3.8	0.2	Setosa
6.7	3.7	4.1	4.7	Setosa
5.9	4.0	8.5	3.2	Virginica
5.7	4.3	5.7	1.8	Setosa
7.2	6.5	6.8	4.8	Virginica
5.9	4.5	8.6	6.3	Virginica
6.4	6.6	3.4	3.6	Setosa
7.2	5.1	4.5	3.5	Versicolor
5.8	3.7	9.1	2.9	Virginica
6.1	4.2	3.9	3.2	Setosa
8.8	5.4	10.1	6.9	Virginica
8.1	5.0	5.4	3.4	Versicolor
9.4	7.3	10.4	2.5	Virginica
8.8	7.5	1.9	0.1	Setosa
11.7	4.6	9.6	3.0	Virginica
9.5	4.9	7.0	4.1	Versicolor
6.2	6.9	8.3	1.8	Versicolor
7.8	5.9	5.6	5.3	Virginica
8.6	3.6	1.0	2.7	Setosa
9.4	5.3	10.1	5.2	Virginica
10.4	5.2	8.3	2.3	Versicolor
7.1	5.4	4.9	0.3	Setosa
8.3	6.2	8.4	3.3	Virginica
10.7	6.8	5.3	6.3	Virginica
7.3	7.1	8.5	5.7	Versicolor
8.5	5.0	1.8	0.7	Setosa
7.5	6.2	8.5	1.5	Virginica
8.1	4.4	3.6	2.8	Versicolor
6.8	4.7	7.9	4.3	Virginica
7.1	6.5	2.9	0.7	Setosa
7.8	6.6	2.6	1.7	Setosa
9.7	5.8	4.5	4.3	Versicolor
7.4	8.4	1.8	3.9	Setosa
9.0	6.3	5.8	2.3	Setosa
10.3	7.3	7.8	5.9	Versicolor
4.9	7.0	1.9	4.2	Setosa
5.5	7.9	4.5	4.7	Setosa
9.9	4.8	7.1	2.4	Virginica
8.3	7.4	3.1	2.2	Setosa
8.4	6.7	6.0	0.2	Setosa
10.5	4.7	7.0	5.5	Versicolor
8.3	4.8	4.9	3.8	Versicolor
10.1	4.5	6.6	4.8	Versicolor
6.5	4.3	6.5	3.3	Versicolor
9.1	6.5	5.9	3.1	Virginica
7.1	6.0	8.5	2.5	Versicolor
5.7	4.7	5.4	3.9	Versicolor
8.5	6.5	9.7	4.5	Virginica
5.3	4.7	1.5	2.7	Setosa
7.7	5.8	8.2	6.0	Virginica
7.7	6.1	6.6	6.4	Virginica
7.7	2.8	8.1	1.8	Versicolor
10.3	6.5	4.2	2.2	Setosa
7.1	3.0	5.9	2.1	Versicolor
7.3	6.0	5.1	4.1	Setosa
7.2	5.5	9.8	1.6	Virginica
9.3	4.3	4.7	5.1	Versicolor
7.3	5.8	5.1	2.4	Virginica
10.2	4.7	6.0	4.0	Versicolor
7.1	6.8	5.9	3.4	Setosa
7.4	7.1	9.1	4.8	Virginica
9.0	4.4	3.6	0.9	Setosa
6.9	3.8	8.1	3.6	Virginica
9.3	3.2	6.9	3.2	Versicolor
6.5	2.9	5.3	4.6	Versicolor
7.5	6.0	3.5	5.0	Versicolor
7.6	3.5	5.9	2.3	Setosa
10.5	5.5	8.3	4.3	Virginica
7.4	7.5	5.8	1.2	Setosa
8.4	7.2	5.7	6.8	Virginica
8.7	7.8	10.2	3.5	Virginica
11.4	6.1	5.9	5.0	Versicolor
6.4	3.6	9.0	1.8	Virginica
8.5	7.7	4.2	4.7	Setosa
8.4	3.7	7.0	4.5	Versicolor
10.3	4.9	6.8	3.8	Virginica
9.9	7.0	4.2	4.0	Versicolor
10.3	6.0	6.9	3.5	Versicolor
9.7	5.5	2.0	4.2	Setosa
9.5	6.3	2.4	1.7	Setosa
10.6	5.3	6.7	1.7	Versicolor
8.8	3.5	3.4	1.3	Setosa
10.0	7.7	6.6	4.0	Virginica
10.2	7.5	8.0	5.2	Versicolor
6.7	5.1	7.2	3.0	Versicolor
9.5	6.5	1.6	0.2	Setosa
6.5	7.5	9.0	2.8	Virginica
6.3	3.9	4.4	1.2	Setosa
10.9	7.2	8.8	5.8	Virginica
5.6	3.4	5.0	3.7	Setosa
9.2	6.0	6.5	6.5	Virginica
