sepal.length	sepal.width	petal.length	variety
7.0	5.2	6.1	Virginica
6.0	4.5	7.5	Versicolor
6.2	7.3	6.2	Setosa
9.5	4.0	2.6	Setosa
11.2	7.8	8.2	Virginica
7.0	3.2	2.2	Setosa
8.8	6.6	6.5	Versicolor
7.3	2.8	7.1	Virginica
5.6	7.7	4.9	Setosa
6.5	5.4	2.5	Setosa
10.0	4.9	4.5	Versicolor
8.1	5.0	8.4	Virginica
7.8	7.2	7.1	Versicolor
7.4	5.2	3.8	Setosa
5.7	7.4	6.0	Setosa
7.7	4.7	4.4	Versicolor
9.1	5.4	5.2	Versicolor
7.7	6.3	6.1	Versicolor
9.5	5.0	2.3	Setosa
7.0	2.9	4.8	Versicolor
11.1	7.0	8.4	Virginica
4.8	6.9	1.9	Setosa
10.2	4.3	7.8	Virginica
9.0	4.6	1.9	Setosa
7.8	3.8	8.6	Virginica
5.0	6.9	3.1	Setosa
6.3	6.6	4.1	Setosa
9.3	6.2	6.4	Versicolor
5.8	3.5	5.1	Setosa
6.8	5.7	7.4	Virginica
7.0	5.8	1.4	Setosa
7.4	6.3	8.6	Virginica
9.4	4.6	8.9	Virginica
10.6	6.8	7.7	Versicolor
8.0	5.5	8.2	Virginica
10.9	3.2	9.8	Virginica
6.6	8.1	1.0	Setosa
10.2	3.0	5.0	Versicolor
5.3	5.0	5.4	Setosa
6.6	6.9	2.4	Setosa
7.3	2.8	4.8	Versicolor
6.5	6.2	4.5	Versicolor
6.9	7.1	1.5	Setosa
9.2	3.7	2.1	Setosa
7.0	4.8	4.0	Versicolor
11.2	6.1	11.4	Virginica
9.6	7.8	5.0	Setosa
10.3	7.5	4.2	Setosa
9.8	3.9	8.1	Virginica
10.7	5.1	8.6	Virginica
9.3	3.8	6.7	Versicolor
8.4	5.9	6.3	Versicolor
9.3	3.7	8.6	Virginica
10.0	6.2	6.2	Versicolor
9.9	7.6	5.6	Virginica
9.6	4.5	7.6	Virginica
9.3	6.0	9.5	Virginica
6.2	4.8	6.0	Versicolor
9.9	4.2	5.0	Setosa
7.2	5.1	3.5	Setosa
11.4	7.6	4.9	Versicolor
6.0	6.5	4.8	Virginica
8.0	2.4	8.2	Versicolor
8.9	4.6	5.4	Setosa
5.9	5.9	6.8	Versicolor
11.2	8.3	7.7	Virginica
6.6	8.3	3.6	Setosa
7.0	7.1	8.9	Versicolor
5.6	4.5	3.0	Versicolor
9.5	6.4	6.0	Versicolor
6.0	4.3	5.8	Versicolor
9.4	7.2	6.0	Versicolor
9.1	6.7	2.0	Setosa
4.9	6.9	2.4	Setosa
6.3	4.2	5.6	Virginica
10.4	4.5	6.2	Versicolor
8.1	2.6	7.1	Virginica
9.1	7.3	4.2	Setosa
7.8	4.4	9.6	Virginica
6.7	5.4	5.2	Versicolor
6.6	6.4	6.1	Versicolor
10.7	7.5	9.8	Virginica
6.6	2.7	5.7	Versicolor
11.9	6.8	6.1	Virginica
11.3	6.5	7.5	Virginica
9.5	5.2	6.0	Virginica
7.9	6.1	2.5	Setosa
8.1	5.4	5.5	Setosa
6.8	5.7	9.9	Virginica
5.3	3.4	5.1	Setosa
9.7	7.0	5.7	Virginica
8.4	8.4	4.2	Setosa
6.1	6.8	3.4	Setosa
9.2	5.2	10.0	Virginica
4.8	4.5	3.9	Setosa
7.7	6.3	8.2	Virginica
7.1	7.0	3.4	Setosa
7.3	6.3	9.0	Virginica
9.0	4.5	5.8	Virginica
11.2	3.6	5.2	Versicolor
5.9	6.9	4.2	Setosa
7.2	3.5	8.2	Versicolor
9.1	6.0	7.4	Versicolor
7.4	4.2	5.7	Virginica
6.2	7.2	2.3	Setosa
