petal.width	variety
3.2	Setosa
5.3	Virginica
5.4	Versicolor
4.8	Virginica
2.5	Virginica
6.0	Virginica
1.7	Setosa
2.7	Setosa
4.2	Versicolor
6.8	Virginica
5.5	Virginica
2.7	Setosa
4.5	Versicolor
1.7	Setosa
1.9	Versicolor
0.2	Setosa
2.1	Versicolor
4.3	Virginica
0.7	Setosa
2.9	Virginica
6.1	Virginica
1.4	Setosa
3.1	Setosa
6.4	Virginica
3.2	Setosa
0.9	Setosa
4.8	Versicolor
4.2	Setosa
4.9	Versicolor
2.2	Virginica
3.8	Virginica
5.3	Virginica
4.6	Virginica
3.6	Setosa
0.3	Setosa
4.0	Virginica
1.3	Versicolor
5.8	Virginica
2.3	Virginica
2.8	Versicolor
2.3	Virginica
3.7	Setosa
3.8	Virginica
2.7	Setosa
3.8	Versicolor
4.2	Setosa
2.3	Setosa
1.7	Setosa
2.4	Virginica
4.8	Setosa
2.9	Setosa
2.2	Virginica
3.3	Virginica
3.2	Setosa
3.2	Setosa
3.9	Virginica
6.8	Virginica
3.0	Versicolor
4.7	Virginica
4.8	Versicolor
2.4	Versicolor
6.1	Virginica
2.5	Virginica
2.6	Setosa
1.6	Virginica
2.2	Setosa
3.6	Setosa
4.5	Versicolor
4.3	Setosa
3.3	Versicolor
4.3	Versicolor
3.9	Versicolor
3.4	Setosa
2.0	Virginica
5.4	Virginica
3.8	Versicolor
2.0	Versicolor
0.1	Setosa
1.8	Setosa
0.7	Setosa
4.7	Setosa
5.7	Versicolor
5.3	Versicolor
2.7	Versicolor
4.5	Versicolor
2.9	Virginica
6.1	Virginica
5.0	Versicolor
4.7	Setosa
5.4	Versicolor
2.2	Setosa
4.0	Versicolor
6.6	Virginica
3.5	Setosa
4.0	Versicolor
3.2	Versicolor
3.3	Virginica
3.1	Versicolor
1.3	Versicolor
3.5	Virginica
5.8	Virginica
4.2	Setosa
2.7	Setosa
4.7	Versicolor
5.0	Versicolor
