petal.width	variety
6.6	Virginica
4.9	Virginica
0.9	Setosa
2.9	Virginica
3.8	Virginica
2.3	Versicolor
3.3	Versicolor
1.0	Versicolor
5.8	Versicolor
5.5	Virginica
2.6	Setosa
3.3	Versicolor
4.7	Versicolor
1.3	Setosa
0.2	Setosa
1.7	Setosa
2.3	Virginica
5.7	Versicolor
2.0	Versicolor
1.8	Virginica
0.1	Setosa
2.5	Virginica
3.8	Versicolor
6.8	Virginica
0.2	Setosa
5.8	Virginica
5.9	Versicolor
6.8	Virginica
3.2	Setosa
4.4	Setosa
1.9	Virginica
1.2	Setosa
3.0	Virginica
2.7	Virginica
4.8	Versicolor
5.3	Virginica
3.3	Setosa
5.7	Versicolor
2.8	Virginica
3.7	Setosa
2.6	Versicolor
5.9	Versicolor
4.6	Virginica
1.3	Versicolor
1.7	Setosa
4.7	Setosa
3.1	Virginica
4.5	Virginica
1.8	Setosa
2.0	Versicolor
1.1	Setosa
4.2	Setosa
5.1	Virginica
3.2	Versicolor
5.0	Versicolor
1.8	Setosa
5.3	Virginica
3.3	Virginica
3.9	Versicolor
1.2	Setosa
5.5	Versicolor
1.8	Virginica
2.0	Virginica
3.3	Virginica
1.2	Versicolor
5.8	Virginica
1.2	Setosa
5.8	Virginica
3.7	Virginica
3.5	Versicolor
1.4	Versicolor
1.5	Versicolor
1.7	Setosa
4.9	Virginica
4.8	Setosa
4.0	Virginica
0.7	Setosa
2.4	Virginica
2.3	Versicolor
5.0	Versicolor
2.0	Versicolor
1.9	Setosa
5.8	Virginica
3.7	Setosa
0.2	Setosa
1.4	Setosa
4.9	Virginica
4.3	Virginica
3.4	Versicolor
5.5	Versicolor
2.2	Setosa
1.2	Setosa
3.6	Setosa
4.0	Virginica
3.2	Setosa
4.5	Virginica
0.2	Setosa
2.5	Setosa
3.7	Setosa
3.7	Setosa
3.0	Virginica
2.2	Setosa
2.8	Versicolor
1.3	Versicolor
1.8	Setosa
