sepal.width	petal.length	variety
8.1	8.1	Virginica
3.8	7.3	Versicolor
4.0	8.7	Virginica
5.3	2.6	Setosa
2.2	5.0	Virginica
4.2	8.0	Versicolor
7.5	7.5	Versicolor
5.6	7.9	Virginica
6.4	2.3	Setosa
6.0	4.4	Setosa
6.8	7.3	Versicolor
7.4	8.6	Versicolor
5.6	2.9	Setosa
7.8	10.0	Virginica
7.0	6.9	Virginica
5.7	7.3	Virginica
6.0	3.9	Versicolor
4.5	8.1	Virginica
3.9	4.2	Versicolor
3.5	6.6	Virginica
6.9	7.7	Versicolor
5.0	2.8	Setosa
4.1	2.5	Setosa
7.0	6.7	Virginica
4.7	9.1	Virginica
2.5	6.5	Versicolor
7.5	7.1	Versicolor
6.3	8.2	Virginica
7.3	9.6	Virginica
3.1	4.5	Versicolor
6.5	6.0	Versicolor
5.0	8.5	Virginica
6.0	5.9	Setosa
5.8	8.2	Virginica
5.6	3.5	Setosa
5.2	9.8	Virginica
5.5	7.3	Virginica
2.5	4.9	Versicolor
7.2	7.1	Versicolor
6.7	8.2	Virginica
3.4	6.0	Versicolor
7.7	2.8	Setosa
6.2	3.5	Setosa
5.2	6.0	Virginica
5.5	1.6	Setosa
2.7	7.4	Versicolor
7.8	2.2	Setosa
5.9	5.1	Setosa
5.4	7.8	Virginica
3.6	4.5	Setosa
3.8	8.0	Versicolor
7.1	2.0	Setosa
6.8	7.5	Versicolor
7.5	4.1	Setosa
4.0	2.7	Setosa
3.4	2.5	Setosa
7.9	5.0	Setosa
5.4	7.8	Versicolor
2.8	7.8	Virginica
5.8	6.2	Setosa
4.2	7.1	Versicolor
5.3	3.0	Setosa
5.9	4.8	Versicolor
6.5	8.0	Versicolor
4.6	6.9	Versicolor
4.5	5.8	Setosa
5.1	8.9	Virginica
7.0	7.9	Virginica
2.8	6.6	Virginica
8.0	4.4	Setosa
4.8	6.9	Versicolor
7.5	6.8	Virginica
7.2	8.9	Virginica
3.5	1.5	Setosa
5.4	4.9	Setosa
5.8	10.9	Virginica
4.9	2.9	Setosa
4.8	1.8	Setosa
4.7	8.2	Versicolor
5.7	4.7	Setosa
5.3	5.0	Versicolor
3.5	6.5	Virginica
6.9	7.3	Versicolor
7.9	3.5	Setosa
5.5	1.6	Setosa
7.7	7.8	Versicolor
7.1	7.1	Virginica
7.0	8.9	Versicolor
5.4	8.1	Virginica
7.5	7.6	Versicolor
6.9	4.8	Versicolor
3.7	7.7	Versicolor
6.6	7.7	Versicolor
6.8	10.1	Virginica
6.9	7.1	Virginica
7.0	4.4	Setosa
5.5	5.5	Versicolor
4.8	5.9	Setosa
6.5	8.7	Versicolor
4.9	8.5	Versicolor
7.0	1.9	Setosa
5.3	8.1	Versicolor
5.4	3.6	Setosa
6.1	4.9	Versicolor
2.5	6.5	Virginica
