sepal.width	petal.length	variety
2.9	3.6	Versicolor
6.0	6.5	Virginica
4.4	8.6	Virginica
3.4	7.9	Virginica
4.9	4.0	Setosa
4.5	7.1	Virginica
8.3	5.4	Setosa
5.5	1.1	Setosa
3.3	10.1	Virginica
3.0	6.0	Virginica
3.8	8.6	Virginica
7.1	5.1	Setosa
2.8	5.6	Virginica
5.5	9.7	Virginica
4.6	7.1	Virginica
4.9	8.6	Virginica
7.1	7.1	Virginica
3.9	5.9	Setosa
4.1	6.0	Setosa
5.0	2.4	Setosa
7.2	4.5	Versicolor
7.4	9.2	Versicolor
5.0	4.5	Versicolor
3.0	4.7	Versicolor
3.9	6.8	Virginica
6.3	11.2	Virginica
4.3	9.1	Versicolor
6.9	1.9	Setosa
4.3	5.2	Setosa
5.5	5.1	Virginica
3.8	6.5	Versicolor
7.0	7.4	Versicolor
3.7	7.5	Versicolor
5.3	7.5	Versicolor
4.3	7.0	Virginica
6.2	1.9	Setosa
5.9	5.6	Versicolor
2.6	10.9	Virginica
3.3	4.9	Setosa
6.6	1.9	Setosa
4.0	6.3	Virginica
7.0	6.6	Versicolor
4.0	3.4	Setosa
6.5	3.4	Setosa
4.4	2.2	Setosa
5.0	6.5	Versicolor
3.2	6.7	Versicolor
5.2	8.7	Virginica
6.0	5.0	Virginica
6.2	8.6	Virginica
5.1	8.4	Versicolor
7.9	6.0	Versicolor
3.1	9.6	Virginica
6.0	8.8	Virginica
4.0	1.7	Setosa
3.6	5.5	Versicolor
7.1	6.0	Setosa
7.0	7.8	Virginica
5.0	5.4	Versicolor
3.2	5.4	Versicolor
5.4	3.5	Setosa
5.1	4.0	Versicolor
6.0	8.5	Virginica
5.9	1.8	Setosa
5.9	1.5	Setosa
6.0	8.0	Virginica
4.1	2.0	Setosa
3.8	8.4	Versicolor
7.3	5.9	Virginica
3.0	5.6	Setosa
4.6	6.9	Virginica
5.8	7.3	Versicolor
2.8	5.3	Virginica
4.9	1.9	Setosa
8.1	3.5	Setosa
6.7	5.8	Setosa
4.2	9.3	Virginica
6.3	5.6	Virginica
4.2	8.8	Virginica
3.9	4.7	Setosa
4.5	10.1	Virginica
5.2	2.5	Setosa
3.7	4.7	Setosa
3.5	2.9	Setosa
6.2	2.8	Setosa
3.5	2.3	Setosa
6.4	4.3	Versicolor
7.3	2.5	Setosa
3.2	7.2	Versicolor
6.2	8.3	Versicolor
5.3	7.5	Versicolor
3.5	3.6	Setosa
7.5	3.3	Setosa
4.0	2.3	Setosa
4.7	5.9	Virginica
3.7	8.4	Versicolor
7.4	8.8	Versicolor
4.7	9.4	Virginica
5.0	8.0	Versicolor
6.4	7.2	Versicolor
7.0	9.0	Versicolor
4.2	9.6	Virginica
5.9	2.4	Setosa
3.0	8.4	Virginica
3.4	1.6	Setosa
