sepal.width	petal.length	petal.width	variety
3.7	3.0	0.7	Setosa
3.5	7.5	6.4	Virginica
6.7	7.5	5.0	Virginica
5.8	10.4	4.5	Virginica
2.4	3.3	5.0	Versicolor
4.3	4.2	2.3	Setosa
5.0	1.1	4.1	Setosa
4.1	8.0	2.7	Versicolor
7.7	8.1	6.5	Virginica
4.2	5.6	2.5	Versicolor
3.9	3.4	3.7	Setosa
4.0	5.2	5.5	Virginica
5.6	5.5	1.6	Setosa
6.7	2.8	1.7	Setosa
4.0	4.9	0.7	Setosa
3.2	8.4	5.9	Versicolor
7.3	4.5	5.8	Versicolor
3.7	6.7	5.9	Versicolor
5.4	6.3	1.1	Versicolor
4.1	6.4	6.6	Virginica
6.6	6.6	2.5	Virginica
6.9	5.1	2.7	Setosa
5.5	5.5	2.0	Virginica
3.7	7.1	3.6	Versicolor
5.5	8.3	6.1	Virginica
5.3	7.1	1.5	Versicolor
5.1	3.5	3.0	Versicolor
7.4	1.4	0.2	Setosa
5.4	2.0	2.4	Setosa
7.4	3.2	4.7	Setosa
7.6	6.5	5.3	Virginica
3.2	3.1	0.7	Setosa
4.8	5.9	3.9	Setosa
4.0	3.4	0.6	Setosa
5.3	9.0	7.0	Virginica
2.8	7.6	2.5	Virginica
6.4	6.1	5.9	Virginica
4.5	7.0	3.0	Versicolor
7.1	3.0	3.2	Setosa
4.5	7.7	3.2	Versicolor
3.2	7.6	5.9	Virginica
2.8	11.2	4.5	Virginica
7.0	1.3	1.2	Setosa
2.9	5.1	4.3	Versicolor
7.1	8.1	4.4	Virginica
6.0	5.5	4.2	Virginica
6.5	7.3	2.3	Virginica
7.1	6.1	1.7	Setosa
4.4	3.5	3.7	Setosa
6.1	3.9	3.6	Setosa
6.6	2.4	0.2	Setosa
7.7	5.7	6.3	Virginica
3.3	7.1	4.7	Virginica
4.7	9.0	5.8	Virginica
6.4	8.2	2.3	Versicolor
7.6	4.4	3.4	Versicolor
6.0	6.6	4.3	Virginica
4.0	6.3	6.7	Virginica
5.4	1.5	2.7	Setosa
5.0	2.1	0.7	Setosa
4.4	7.0	5.0	Versicolor
4.6	8.1	2.3	Virginica
5.0	7.9	4.8	Virginica
4.0	7.7	5.5	Versicolor
7.1	7.9	5.7	Versicolor
3.7	9.8	6.8	Virginica
4.3	2.6	0.7	Setosa
5.0	3.8	3.8	Setosa
7.3	4.8	2.9	Versicolor
6.9	7.0	3.1	Versicolor
3.8	3.9	1.7	Setosa
3.7	5.0	4.5	Versicolor
5.2	5.4	2.2	Versicolor
4.4	8.9	6.3	Virginica
4.0	6.6	1.8	Versicolor
6.3	7.6	3.1	Virginica
6.7	4.0	2.5	Versicolor
4.5	9.5	5.1	Virginica
6.3	2.5	0.3	Setosa
6.0	5.5	5.5	Versicolor
4.2	8.9	5.3	Virginica
7.5	7.1	2.9	Versicolor
4.6	4.0	4.6	Setosa
3.8	5.7	5.5	Virginica
5.9	5.2	2.5	Versicolor
4.9	2.9	0.3	Setosa
6.1	8.6	3.4	Virginica
6.5	2.3	1.2	Setosa
5.5	7.5	1.1	Versicolor
7.3	7.6	1.8	Versicolor
4.5	8.8	2.8	Virginica
3.4	1.5	4.9	Setosa
8.2	3.4	2.7	Setosa
7.0	2.7	2.7	Setosa
4.6	4.0	0.2	Setosa
4.8	7.9	1.8	Versicolor
6.7	5.0	4.2	Setosa
5.7	1.3	0.7	Setosa
5.2	8.8	2.8	Versicolor
6.5	1.4	3.2	Setosa
5.8	5.3	3.0	Versicolor
7.6	5.5	0.7	Setosa
3.2	6.3	4.9	Virginica
6.0	4.5	3.8	Versicolor
2.9	7.3	5.8	Versicolor
