sepal.width	petal.length	petal.width	variety
5.7	8.6	3.9	Virginica
4.3	5.1	4.7	Setosa
4.4	4.2	3.9	Setosa
2.2	5.0	1.0	Versicolor
3.3	6.6	4.9	Virginica
3.9	5.1	5.3	Versicolor
7.5	1.4	0.3	Setosa
4.0	5.9	0.3	Setosa
5.2	6.5	5.0	Virginica
6.3	7.5	1.8	Versicolor
2.7	8.7	2.8	Versicolor
6.8	4.5	4.3	Setosa
5.7	2.3	0.2	Setosa
6.5	10.1	4.6	Virginica
3.9	3.1	0.9	Setosa
5.0	3.4	2.6	Setosa
3.8	7.5	4.0	Virginica
5.4	6.3	3.3	Versicolor
2.8	4.9	1.8	Versicolor
3.3	7.1	4.9	Virginica
8.1	2.0	2.6	Setosa
4.5	8.8	2.3	Virginica
7.5	7.9	4.9	Versicolor
2.0	7.0	4.0	Versicolor
6.2	7.0	4.3	Virginica
6.0	9.0	3.2	Versicolor
5.5	5.6	2.4	Versicolor
7.5	4.5	4.0	Versicolor
5.2	2.0	1.7	Setosa
2.8	6.6	2.8	Versicolor
4.8	2.2	2.0	Setosa
6.4	8.7	4.8	Versicolor
4.6	1.9	2.6	Setosa
3.9	7.0	1.5	Versicolor
2.7	5.5	5.0	Versicolor
5.8	9.7	3.0	Virginica
3.5	4.0	5.6	Versicolor
3.6	7.4	6.8	Virginica
4.5	9.4	5.5	Versicolor
6.6	8.9	4.9	Versicolor
6.0	9.6	5.8	Virginica
6.9	4.9	1.2	Setosa
5.6	1.5	4.2	Setosa
6.6	4.0	3.2	Setosa
4.8	9.1	6.6	Virginica
4.6	7.9	2.1	Virginica
5.2	7.7	2.8	Virginica
4.2	9.2	2.9	Versicolor
5.4	2.8	3.4	Setosa
3.8	9.3	2.8	Virginica
3.6	2.4	1.2	Setosa
3.3	5.3	4.8	Setosa
4.1	7.4	5.5	Versicolor
4.9	4.9	0.8	Setosa
3.8	8.6	5.5	Virginica
5.5	1.9	2.2	Setosa
4.5	4.0	3.7	Setosa
4.0	6.8	4.7	Virginica
7.4	7.7	1.4	Versicolor
2.7	6.8	2.4	Virginica
4.0	6.1	1.8	Versicolor
5.4	8.6	2.4	Virginica
3.2	3.4	4.2	Setosa
5.1	8.6	1.9	Virginica
3.4	2.2	3.2	Setosa
7.2	4.7	0.7	Setosa
5.8	6.1	5.2	Virginica
4.9	3.0	0.2	Setosa
6.2	6.0	1.4	Setosa
6.0	6.6	3.3	Virginica
4.1	5.6	4.7	Setosa
5.9	6.6	2.8	Virginica
7.9	4.5	3.7	Setosa
4.5	1.8	2.2	Setosa
8.2	5.5	0.7	Setosa
5.9	3.6	1.3	Versicolor
7.8	4.4	1.2	Setosa
3.6	7.9	3.7	Versicolor
7.0	5.6	3.1	Setosa
8.0	1.7	4.7	Setosa
5.5	7.4	4.3	Virginica
4.8	9.1	1.5	Versicolor
3.0	5.5	1.7	Virginica
2.3	4.5	3.8	Versicolor
7.1	2.0	1.2	Setosa
3.5	6.5	4.1	Virginica
5.7	3.9	1.9	Versicolor
3.5	9.0	4.9	Virginica
5.1	8.5	3.8	Virginica
3.9	4.4	1.2	Setosa
6.4	6.3	2.8	Virginica
4.7	4.8	0.2	Setosa
3.6	5.0	1.1	Setosa
6.5	5.9	3.1	Virginica
7.8	4.7	2.3	Setosa
6.0	6.0	3.3	Virginica
6.5	9.5	5.0	Virginica
7.0	7.8	3.1	Virginica
7.0	9.8	1.8	Virginica
3.5	2.3	0.8	Setosa
5.9	4.8	1.3	Versicolor
4.0	9.2	3.5	Virginica
5.3	3.4	3.4	Setosa
5.7	8.1	2.4	Virginica
3.4	5.5	2.9	Setosa
