sepal.length	variety
5.4	Setosa
11.2	Virginica
4.4	Setosa
7.7	Virginica
6.2	Versicolor
8.0	Setosa
6.7	Versicolor
9.0	Setosa
7.1	Versicolor
6.9	Versicolor
8.7	Setosa
8.2	Virginica
8.7	Versicolor
7.2	Versicolor
9.2	Setosa
10.1	Versicolor
6.3	Virginica
8.7	Versicolor
9.8	Setosa
6.0	Setosa
11.0	Virginica
8.9	Setosa
7.8	Versicolor
5.5	Versicolor
10.0	Versicolor
6.3	Setosa
8.4	Setosa
5.8	Virginica
5.8	Virginica
7.1	Virginica
6.8	Setosa
9.0	Versicolor
7.1	Virginica
9.0	Setosa
6.8	Versicolor
6.4	Virginica
7.9	Versicolor
7.4	Virginica
9.7	Versicolor
9.1	Versicolor
10.7	Versicolor
6.7	Virginica
8.8	Versicolor
7.5	Setosa
7.2	Setosa
6.0	Versicolor
9.6	Versicolor
5.6	Setosa
6.4	Setosa
6.0	Virginica
10.4	Versicolor
9.1	Versicolor
11.0	Virginica
9.8	Virginica
5.6	Versicolor
6.3	Setosa
7.2	Virginica
8.9	Virginica
8.8	Virginica
7.5	Setosa
9.6	Versicolor
8.0	Versicolor
5.8	Setosa
7.8	Setosa
6.1	Setosa
7.3	Virginica
9.6	Versicolor
7.3	Virginica
5.6	Versicolor
9.5	Versicolor
7.5	Versicolor
9.5	Versicolor
9.3	Virginica
8.4	Virginica
8.3	Virginica
7.0	Versicolor
10.9	Virginica
5.0	Setosa
6.5	Setosa
10.2	Virginica
8.1	Setosa
6.2	Virginica
5.9	Setosa
5.1	Setosa
7.1	Setosa
10.0	Versicolor
6.7	Virginica
9.2	Versicolor
8.7	Setosa
6.9	Virginica
12.4	Virginica
8.9	Virginica
7.0	Versicolor
7.4	Setosa
9.0	Setosa
8.6	Setosa
10.4	Virginica
9.8	Versicolor
7.4	Versicolor
11.2	Virginica
8.6	Setosa
9.0	Virginica
10.8	Virginica
6.7	Virginica
5.9	Versicolor
