sepal.length	sepal.width	petal.length	variety
7.6	8.0	4.9	Setosa
6.3	4.4	3.9	Setosa
7.3	3.5	10.0	Virginica
8.4	6.0	4.4	Setosa
5.5	4.1	8.9	Versicolor
6.6	5.0	5.5	Versicolor
8.5	7.9	5.0	Setosa
11.9	5.3	9.6	Virginica
5.4	5.2	2.5	Setosa
9.8	4.0	4.2	Setosa
8.6	4.1	6.6	Virginica
7.6	4.5	2.4	Setosa
12.4	5.3	6.4	Virginica
6.1	3.1	1.5	Setosa
8.6	5.4	5.5	Setosa
7.9	5.2	2.3	Setosa
11.2	7.0	8.7	Virginica
8.1	5.3	2.2	Setosa
7.0	4.3	7.3	Versicolor
9.2	6.7	4.8	Setosa
7.4	5.5	9.6	Virginica
10.2	6.3	6.6	Versicolor
9.6	6.0	8.4	Virginica
8.7	3.3	7.0	Versicolor
10.5	6.0	7.8	Virginica
9.4	5.4	3.3	Setosa
10.8	4.4	8.6	Virginica
6.9	5.5	4.5	Virginica
6.7	4.9	7.9	Virginica
7.3	4.2	4.9	Versicolor
7.6	2.7	8.2	Versicolor
5.7	5.0	8.2	Versicolor
5.7	4.4	2.4	Setosa
7.6	6.0	3.5	Versicolor
8.1	4.3	7.7	Versicolor
10.1	6.4	6.7	Versicolor
6.1	6.0	5.4	Virginica
8.5	7.4	3.6	Setosa
5.4	5.6	4.4	Setosa
7.9	5.4	2.2	Setosa
8.1	4.9	2.4	Setosa
9.9	5.2	4.8	Versicolor
6.7	5.5	4.0	Setosa
5.8	6.7	5.1	Versicolor
10.9	4.2	9.0	Versicolor
8.3	2.5	6.0	Virginica
10.2	6.9	5.3	Versicolor
6.5	3.0	6.0	Versicolor
10.0	2.7	7.0	Versicolor
9.0	4.7	8.5	Virginica
10.9	7.2	7.3	Virginica
6.4	7.0	2.3	Setosa
6.8	6.7	8.1	Virginica
10.4	3.2	5.3	Virginica
10.1	5.0	11.1	Virginica
11.1	6.4	8.1	Versicolor
9.0	3.0	8.3	Virginica
8.8	4.8	9.6	Virginica
8.6	6.7	3.0	Setosa
10.8	7.3	8.1	Virginica
7.8	6.9	4.6	Setosa
6.0	4.7	5.6	Versicolor
7.5	5.4	6.5	Versicolor
9.2	6.2	6.4	Versicolor
8.7	7.1	4.7	Versicolor
10.7	3.2	10.5	Virginica
4.9	5.6	3.0	Setosa
6.5	7.0	5.1	Setosa
9.6	5.3	2.6	Setosa
7.8	6.2	4.0	Setosa
8.1	5.9	6.6	Versicolor
6.8	6.1	6.5	Versicolor
11.2	4.3	9.7	Virginica
6.5	2.4	7.2	Versicolor
9.2	5.1	4.5	Versicolor
8.3	5.8	5.8	Versicolor
5.0	6.5	3.6	Setosa
6.3	3.8	6.5	Virginica
8.4	5.1	2.5	Setosa
7.7	7.3	11.2	Virginica
10.3	6.2	7.9	Virginica
7.8	5.2	6.1	Virginica
6.3	5.9	5.6	Virginica
8.2	7.3	7.8	Virginica
5.3	7.5	4.9	Setosa
8.1	4.3	6.4	Setosa
10.2	5.8	11.2	Virginica
10.3	5.4	10.3	Virginica
9.0	3.0	5.5	Virginica
5.7	4.9	6.0	Setosa
6.7	3.9	7.2	Versicolor
8.1	3.6	5.5	Setosa
10.4	3.5	7.7	Versicolor
10.7	7.0	10.6	Virginica
5.9	2.4	7.3	Versicolor
7.5	5.4	8.3	Versicolor
8.4	4.9	2.2	Setosa
5.8	6.0	4.6	Setosa
10.0	7.2	7.1	Virginica
8.1	6.2	3.4	Setosa
7.5	4.8	1.8	Setosa
9.6	2.8	7.4	Virginica
7.7	5.0	6.8	Virginica
6.0	5.1	1.9	Setosa
11.4	6.6	7.9	Versicolor
