sepal.length	variety
5.0	Setosa
9.6	Setosa
6.4	Setosa
8.3	Versicolor
9.6	Setosa
5.9	Versicolor
7.6	Versicolor
11.0	Virginica
5.5	Setosa
8.1	Versicolor
6.7	Versicolor
9.3	Virginica
5.6	Setosa
5.9	Virginica
4.9	Setosa
8.4	Setosa
7.2	Virginica
8.2	Versicolor
7.0	Versicolor
9.6	Versicolor
6.6	Setosa
9.6	Versicolor
7.5	Versicolor
5.7	Setosa
8.3	Virginica
8.3	Versicolor
7.1	Versicolor
6.7	Virginica
10.2	Versicolor
7.7	Virginica
9.1	Versicolor
8.4	Versicolor
9.0	Versicolor
6.7	Setosa
9.3	Setosa
7.7	Virginica
4.8	Setosa
9.3	Setosa
5.1	Setosa
8.6	Versicolor
7.4	Setosa
9.3	Virginica
5.9	Setosa
5.0	Setosa
6.7	Virginica
8.4	Versicolor
8.4	Setosa
9.9	Virginica
9.2	Versicolor
7.0	Setosa
9.8	Virginica
10.3	Virginica
5.3	Setosa
8.5	Versicolor
10.1	Versicolor
6.6	Versicolor
7.9	Setosa
5.9	Setosa
9.7	Versicolor
6.7	Setosa
9.5	Versicolor
6.3	Setosa
7.8	Virginica
7.3	Virginica
7.7	Versicolor
6.2	Versicolor
5.6	Setosa
11.7	Virginica
6.8	Versicolor
7.9	Virginica
10.7	Virginica
7.6	Virginica
4.6	Setosa
6.0	Virginica
5.7	Virginica
5.4	Setosa
8.6	Versicolor
6.5	Virginica
10.3	Virginica
7.4	Versicolor
9.7	Versicolor
7.8	Versicolor
8.9	Versicolor
8.2	Setosa
7.8	Virginica
5.5	Setosa
6.1	Virginica
7.7	Versicolor
10.8	Virginica
5.0	Setosa
8.7	Setosa
9.8	Versicolor
9.9	Virginica
6.9	Setosa
9.6	Virginica
9.0	Virginica
6.8	Setosa
9.1	Setosa
7.9	Setosa
9.3	Versicolor
9.7	Virginica
10.7	Virginica
6.3	Setosa
10.9	Virginica
9.4	Virginica
