sepal.length	sepal.width	petal.length	variety
9.0	7.9	6.0	Setosa
6.8	3.3	9.6	Virginica
7.4	3.4	5.3	Versicolor
9.6	6.5	6.1	Versicolor
10.0	4.4	7.8	Versicolor
11.3	5.9	8.3	Virginica
5.1	7.0	4.4	Setosa
8.9	6.9	5.7	Setosa
5.8	3.1	4.0	Versicolor
9.8	3.3	9.3	Versicolor
11.2	7.0	5.2	Virginica
9.5	5.5	6.0	Virginica
5.3	6.6	4.6	Setosa
7.8	6.0	8.9	Versicolor
5.5	7.2	2.7	Setosa
6.6	2.7	5.2	Versicolor
6.0	5.8	3.9	Setosa
9.9	3.2	6.0	Versicolor
5.8	4.0	2.1	Setosa
8.4	6.2	8.3	Versicolor
8.7	4.6	9.2	Versicolor
8.1	5.0	9.6	Virginica
8.1	6.1	2.5	Setosa
7.3	4.7	6.9	Virginica
7.8	3.3	8.9	Versicolor
6.3	4.0	5.2	Setosa
9.1	6.2	5.0	Setosa
9.4	4.0	9.6	Virginica
5.7	7.2	2.6	Setosa
5.4	6.5	7.5	Virginica
5.7	5.3	8.1	Versicolor
9.4	4.0	5.4	Setosa
8.4	6.8	6.1	Virginica
8.4	4.8	7.4	Virginica
9.3	5.2	5.1	Virginica
9.7	2.5	9.0	Virginica
7.7	4.3	11.2	Virginica
10.3	6.4	10.1	Virginica
8.7	7.3	9.7	Virginica
8.6	4.1	4.5	Setosa
11.2	6.6	8.6	Virginica
8.4	4.6	5.0	Setosa
6.3	5.0	4.9	Setosa
7.1	2.9	6.7	Versicolor
8.2	5.0	8.2	Versicolor
5.5	5.8	5.8	Versicolor
7.4	3.0	4.5	Versicolor
9.5	6.3	5.0	Versicolor
9.2	4.9	8.7	Versicolor
7.8	4.2	5.4	Versicolor
8.6	3.0	7.0	Versicolor
8.9	5.7	7.3	Virginica
6.0	7.4	9.0	Versicolor
7.0	4.2	4.5	Versicolor
6.7	5.9	4.9	Setosa
9.4	7.5	8.7	Versicolor
8.0	4.7	8.6	Versicolor
7.0	5.0	6.1	Setosa
8.1	6.9	4.0	Setosa
10.2	4.0	7.8	Virginica
7.5	4.5	6.2	Virginica
8.3	3.2	9.1	Virginica
9.6	6.8	3.1	Setosa
10.3	7.0	7.0	Virginica
10.4	6.6	9.9	Virginica
7.8	4.8	8.0	Virginica
8.8	7.3	8.7	Versicolor
5.4	5.5	1.3	Setosa
7.7	7.5	3.5	Setosa
6.4	3.2	8.8	Virginica
6.2	5.8	3.2	Setosa
8.7	3.3	7.7	Virginica
9.1	6.8	5.7	Versicolor
7.0	4.3	6.1	Versicolor
9.7	7.3	7.7	Virginica
6.9	2.9	6.8	Versicolor
5.7	2.7	3.9	Versicolor
8.5	4.1	8.4	Versicolor
10.3	3.7	6.4	Virginica
8.7	7.1	9.6	Virginica
11.2	6.6	9.4	Virginica
7.8	6.4	6.1	Setosa
5.6	4.4	4.1	Versicolor
8.1	3.8	7.0	Versicolor
7.9	5.9	3.0	Setosa
8.1	5.0	7.9	Versicolor
8.9	3.2	7.2	Virginica
8.5	3.5	7.8	Virginica
6.7	3.5	6.8	Virginica
7.4	4.7	5.3	Setosa
8.4	5.6	6.5	Virginica
6.5	3.8	2.8	Setosa
8.5	7.0	2.8	Setosa
5.3	4.9	2.9	Setosa
6.1	6.0	5.9	Virginica
5.1	5.0	6.5	Versicolor
7.8	2.8	6.6	Virginica
10.2	4.3	5.5	Versicolor
6.3	4.2	1.5	Setosa
6.3	5.0	5.4	Setosa
9.6	4.4	5.6	Versicolor
8.1	4.8	8.9	Virginica
10.9	6.8	10.1	Virginica
11.4	5.1	5.1	Virginica
10.2	5.5	9.6	Virginica
