petal.length	petal.width	variety
8.1	5.1	Versicolor
6.8	2.3	Versicolor
2.1	4.1	Setosa
6.2	2.5	Versicolor
5.1	2.4	Virginica
8.7	4.5	Virginica
4.3	2.6	Versicolor
3.0	0.7	Setosa
8.1	3.3	Virginica
9.0	6.4	Virginica
1.5	3.2	Setosa
5.9	5.3	Virginica
5.0	5.5	Versicolor
5.1	5.4	Versicolor
5.0	4.5	Versicolor
6.5	1.5	Versicolor
7.9	3.8	Virginica
8.0	2.3	Versicolor
2.9	0.2	Setosa
10.1	5.4	Virginica
7.6	2.3	Virginica
9.4	2.5	Virginica
5.3	3.7	Setosa
2.4	0.2	Setosa
3.0	1.2	Setosa
8.7	4.5	Virginica
2.3	1.7	Setosa
4.5	2.7	Setosa
3.9	3.3	Setosa
8.8	6.4	Virginica
5.1	1.2	Setosa
1.5	3.3	Setosa
8.6	4.0	Virginica
5.6	5.9	Virginica
4.0	5.1	Versicolor
7.9	3.6	Versicolor
9.1	3.1	Virginica
2.0	4.9	Setosa
5.7	1.6	Versicolor
7.2	4.0	Versicolor
4.1	4.0	Versicolor
7.6	5.3	Versicolor
1.6	4.1	Setosa
2.1	4.7	Setosa
5.0	3.4	Setosa
5.5	3.2	Virginica
7.4	3.7	Versicolor
5.6	2.5	Virginica
8.7	2.7	Virginica
8.7	3.3	Virginica
1.9	1.2	Setosa
8.7	2.8	Versicolor
1.5	3.1	Setosa
9.3	3.8	Virginica
5.5	1.5	Virginica
5.1	3.8	Virginica
5.6	2.2	Setosa
4.6	2.7	Setosa
5.9	4.5	Virginica
2.0	3.2	Setosa
6.5	2.2	Versicolor
1.9	4.4	Setosa
9.9	5.6	Virginica
6.7	2.3	Virginica
6.5	2.0	Versicolor
6.4	2.8	Virginica
7.4	2.4	Versicolor
7.8	2.5	Versicolor
6.0	5.0	Virginica
5.0	1.7	Setosa
1.4	4.2	Setosa
3.3	4.0	Versicolor
6.2	5.7	Versicolor
5.5	2.1	Virginica
9.4	3.6	Virginica
1.6	2.9	Setosa
5.9	4.9	Versicolor
1.3	0.8	Setosa
8.1	6.4	Virginica
8.0	4.8	Virginica
7.8	6.3	Virginica
5.4	4.5	Versicolor
8.6	4.5	Versicolor
5.0	0.4	Setosa
5.4	1.2	Setosa
8.0	2.0	Versicolor
7.9	3.4	Versicolor
6.1	3.9	Virginica
5.2	5.0	Versicolor
7.0	3.3	Versicolor
1.9	3.8	Setosa
7.3	5.9	Versicolor
8.8	3.3	Virginica
8.8	5.2	Virginica
6.3	4.6	Virginica
6.5	5.2	Versicolor
3.4	3.1	Setosa
6.1	7.0	Virginica
3.1	1.2	Setosa
4.8	0.7	Setosa
2.9	1.1	Setosa
10.1	5.8	Virginica
7.1	3.8	Versicolor
6.6	5.3	Versicolor
6.5	5.8	Versicolor
