petal.length	variety
4.9	Versicolor
8.6	Virginica
4.9	Setosa
8.7	Versicolor
2.4	Setosa
7.0	Versicolor
2.5	Setosa
6.4	Versicolor
6.3	Virginica
8.8	Virginica
6.0	Virginica
9.3	Virginica
6.1	Versicolor
4.7	Setosa
4.5	Setosa
4.0	Setosa
9.6	Virginica
4.9	Versicolor
11.2	Virginica
4.0	Setosa
6.8	Virginica
1.5	Setosa
8.0	Virginica
4.3	Setosa
2.1	Setosa
6.2	Setosa
9.8	Virginica
7.4	Versicolor
4.9	Setosa
5.9	Versicolor
5.9	Virginica
9.6	Virginica
6.8	Virginica
4.2	Setosa
7.3	Virginica
6.9	Virginica
5.5	Virginica
2.5	Setosa
7.2	Virginica
10.2	Virginica
4.1	Versicolor
8.6	Virginica
1.4	Setosa
5.5	Versicolor
3.3	Setosa
9.2	Versicolor
4.2	Versicolor
3.0	Setosa
6.2	Versicolor
3.9	Setosa
7.9	Versicolor
4.8	Setosa
2.9	Setosa
7.0	Versicolor
6.0	Virginica
8.5	Versicolor
7.4	Virginica
4.8	Setosa
3.4	Setosa
6.5	Versicolor
6.1	Virginica
6.7	Virginica
8.1	Virginica
4.5	Setosa
4.5	Versicolor
2.4	Setosa
8.6	Virginica
5.5	Versicolor
9.0	Versicolor
9.5	Virginica
5.6	Virginica
4.7	Setosa
2.1	Setosa
2.8	Setosa
2.5	Setosa
9.1	Virginica
6.9	Versicolor
8.2	Versicolor
6.3	Versicolor
5.3	Versicolor
5.6	Setosa
8.6	Virginica
3.9	Setosa
2.6	Setosa
6.7	Versicolor
3.0	Setosa
9.0	Versicolor
4.8	Setosa
6.4	Versicolor
7.6	Versicolor
6.1	Setosa
6.7	Versicolor
4.6	Versicolor
7.0	Versicolor
8.9	Virginica
8.7	Virginica
4.0	Setosa
10.1	Virginica
9.0	Versicolor
9.6	Virginica
5.6	Versicolor
4.7	Setosa
7.4	Virginica
6.8	Virginica
4.6	Setosa
