petal.length	variety
5.7	Versicolor
9.4	Virginica
6.1	Virginica
6.0	Setosa
6.6	Virginica
8.2	Versicolor
9.9	Virginica
6.7	Versicolor
9.0	Versicolor
6.6	Versicolor
8.2	Virginica
4.7	Versicolor
8.0	Versicolor
8.5	Virginica
7.9	Virginica
4.2	Setosa
7.8	Versicolor
4.5	Versicolor
1.9	Setosa
6.9	Virginica
4.5	Versicolor
5.0	Setosa
6.5	Versicolor
7.8	Versicolor
9.1	Virginica
8.6	Virginica
6.1	Versicolor
4.5	Versicolor
5.2	Virginica
6.8	Versicolor
5.7	Virginica
3.1	Setosa
7.5	Virginica
8.5	Versicolor
6.5	Versicolor
1.4	Setosa
4.5	Virginica
6.0	Setosa
7.5	Versicolor
1.9	Setosa
4.4	Setosa
3.5	Setosa
4.5	Setosa
4.1	Setosa
2.7	Setosa
10.6	Virginica
3.1	Setosa
6.3	Virginica
6.4	Setosa
8.5	Versicolor
8.1	Virginica
9.1	Virginica
7.4	Versicolor
3.4	Setosa
4.7	Versicolor
5.6	Virginica
9.3	Virginica
8.6	Virginica
4.2	Versicolor
8.6	Virginica
8.8	Virginica
10.7	Virginica
6.9	Versicolor
4.6	Setosa
8.6	Virginica
3.0	Setosa
7.6	Virginica
6.6	Versicolor
3.3	Setosa
1.9	Setosa
8.5	Virginica
4.3	Setosa
1.5	Setosa
10.3	Virginica
8.8	Versicolor
1.4	Setosa
3.9	Setosa
7.6	Versicolor
4.9	Virginica
6.0	Setosa
9.5	Virginica
5.8	Setosa
7.9	Virginica
7.4	Versicolor
4.1	Setosa
9.5	Virginica
1.2	Setosa
5.8	Setosa
8.2	Virginica
5.8	Versicolor
5.2	Setosa
4.5	Versicolor
5.4	Setosa
5.0	Versicolor
2.5	Setosa
6.5	Versicolor
5.8	Versicolor
5.7	Versicolor
7.8	Virginica
5.5	Setosa
1.5	Setosa
3.2	Setosa
2.6	Setosa
9.0	Versicolor
7.3	Virginica
