petal.width	variety
2.8	Versicolor
2.2	Setosa
1.8	Versicolor
5.8	Virginica
3.9	Setosa
6.0	Virginica
3.9	Setosa
3.3	Versicolor
3.1	Versicolor
6.6	Virginica
4.3	Virginica
4.0	Versicolor
3.7	Setosa
4.9	Virginica
2.6	Virginica
3.0	Versicolor
1.4	Setosa
3.4	Versicolor
4.8	Versicolor
4.7	Setosa
6.3	Virginica
2.2	Setosa
5.5	Virginica
3.7	Versicolor
3.8	Virginica
3.0	Versicolor
1.7	Setosa
4.2	Setosa
4.8	Virginica
1.7	Setosa
6.0	Virginica
1.2	Setosa
1.6	Setosa
4.8	Versicolor
2.7	Setosa
1.5	Virginica
3.3	Versicolor
3.7	Setosa
3.8	Versicolor
3.3	Virginica
3.7	Setosa
3.0	Versicolor
6.5	Virginica
2.6	Virginica
5.8	Virginica
4.3	Versicolor
1.7	Setosa
4.2	Setosa
2.2	Setosa
2.8	Versicolor
6.8	Virginica
2.0	Virginica
3.2	Setosa
4.8	Versicolor
1.4	Setosa
1.8	Setosa
4.8	Setosa
4.2	Setosa
1.4	Setosa
5.0	Virginica
3.6	Setosa
3.4	Versicolor
1.8	Setosa
6.4	Virginica
2.0	Versicolor
2.2	Versicolor
3.2	Virginica
1.9	Virginica
2.4	Versicolor
3.4	Virginica
6.1	Versicolor
6.8	Virginica
3.3	Setosa
3.3	Virginica
3.4	Virginica
2.1	Versicolor
4.8	Virginica
4.8	Virginica
2.5	Versicolor
1.0	Versicolor
5.6	Virginica
3.1	Setosa
1.5	Versicolor
5.9	Virginica
1.6	Setosa
5.0	Versicolor
4.2	Versicolor
2.9	Versicolor
1.7	Setosa
3.1	Versicolor
2.3	Setosa
1.9	Versicolor
2.2	Setosa
2.3	Virginica
0.7	Setosa
4.5	Setosa
6.1	Virginica
4.2	Setosa
1.3	Setosa
5.0	Versicolor
3.8	Versicolor
1.9	Virginica
3.5	Virginica
2.8	Virginica
2.7	Versicolor
