petal.length	petal.width	variety
5.1	1.6	Versicolor
7.4	3.1	Virginica
4.5	3.2	Setosa
4.6	3.8	Versicolor
8.6	4.9	Virginica
8.3	4.6	Virginica
7.2	4.7	Virginica
4.4	0.7	Setosa
5.8	4.8	Virginica
5.5	2.9	Setosa
6.7	6.5	Virginica
8.8	2.4	Virginica
7.5	3.9	Virginica
5.2	4.8	Setosa
4.4	2.2	Setosa
1.8	0.4	Setosa
7.9	2.4	Versicolor
5.4	0.4	Setosa
2.5	4.9	Setosa
4.0	5.6	Versicolor
6.1	2.0	Virginica
9.6	7.0	Virginica
7.7	4.4	Versicolor
6.0	0.2	Setosa
8.1	3.6	Virginica
3.5	4.7	Setosa
5.2	1.2	Setosa
5.1	1.4	Setosa
6.3	1.8	Virginica
5.1	5.5	Virginica
5.5	4.5	Versicolor
5.6	3.4	Versicolor
2.9	2.2	Setosa
8.1	6.9	Virginica
5.9	3.3	Virginica
2.8	1.2	Setosa
8.2	5.3	Virginica
5.3	1.4	Versicolor
7.0	6.6	Virginica
5.8	1.3	Versicolor
7.5	4.0	Versicolor
6.0	4.3	Versicolor
3.3	3.3	Setosa
5.9	5.1	Virginica
7.3	6.7	Virginica
3.4	0.6	Setosa
2.1	0.7	Setosa
6.5	3.8	Versicolor
5.5	0.6	Setosa
9.4	5.5	Versicolor
4.0	5.3	Versicolor
8.6	1.3	Versicolor
2.0	1.2	Setosa
6.9	6.8	Virginica
6.7	2.5	Versicolor
2.7	0.2	Setosa
7.2	4.3	Versicolor
8.4	4.3	Versicolor
7.0	3.0	Virginica
8.0	4.0	Versicolor
8.0	1.5	Versicolor
6.6	5.3	Virginica
6.0	5.5	Virginica
6.0	3.3	Virginica
3.2	0.9	Setosa
7.3	1.3	Versicolor
7.9	4.8	Virginica
2.0	2.8	Setosa
8.6	5.0	Versicolor
7.6	2.3	Virginica
5.2	0.2	Setosa
6.6	4.6	Virginica
5.4	2.9	Versicolor
4.6	3.8	Versicolor
2.0	2.1	Setosa
7.7	6.5	Virginica
4.3	3.3	Setosa
9.7	5.0	Virginica
3.9	0.2	Setosa
5.9	4.8	Setosa
6.0	3.5	Versicolor
5.8	2.2	Setosa
8.5	3.5	Versicolor
8.2	4.7	Versicolor
7.4	2.0	Versicolor
8.0	4.3	Virginica
7.2	1.8	Versicolor
4.3	1.7	Setosa
8.1	5.8	Virginica
8.9	3.5	Virginica
6.1	3.4	Virginica
2.1	1.1	Setosa
5.9	0.7	Setosa
8.7	1.4	Versicolor
1.6	0.7	Setosa
7.2	5.1	Virginica
5.6	5.4	Virginica
3.0	2.9	Setosa
7.8	2.8	Virginica
7.4	4.8	Virginica
3.0	1.7	Setosa
7.1	5.3	Versicolor
6.1	4.7	Virginica
9.1	3.4	Virginica
3.4	2.2	Setosa
