sepal.length	sepal.width	petal.length	variety
11.3	5.3	9.3	Versicolor
9.6	7.9	5.0	Setosa
8.8	7.4	10.1	Virginica
4.9	5.5	2.9	Setosa
7.1	7.0	9.4	Virginica
6.5	5.0	7.5	Versicolor
7.6	4.0	9.6	Virginica
8.1	6.8	4.4	Setosa
8.3	7.5	5.4	Setosa
10.4	6.5	6.2	Versicolor
9.1	4.0	5.4	Setosa
6.7	7.0	7.0	Versicolor
5.8	6.7	5.1	Versicolor
8.1	6.4	9.2	Versicolor
8.8	7.2	4.9	Versicolor
5.5	3.6	5.4	Setosa
7.0	5.2	7.6	Versicolor
7.9	5.2	2.0	Setosa
9.0	2.7	5.5	Virginica
11.9	8.3	10.4	Virginica
8.6	6.0	6.9	Virginica
7.7	7.5	6.3	Virginica
7.8	6.8	5.2	Versicolor
9.0	4.8	4.3	Setosa
10.3	6.0	6.0	Virginica
10.4	5.6	5.9	Versicolor
6.1	3.7	4.2	Versicolor
9.5	7.0	6.0	Virginica
7.2	4.1	5.5	Versicolor
9.7	8.6	3.0	Setosa
7.7	7.2	10.0	Virginica
8.2	5.6	6.9	Virginica
10.7	4.6	5.9	Versicolor
10.5	7.0	7.3	Virginica
8.0	4.5	4.6	Setosa
7.8	7.2	8.4	Virginica
7.2	4.0	9.7	Virginica
10.7	5.8	11.2	Virginica
6.2	4.7	4.8	Setosa
9.5	3.5	8.3	Virginica
7.3	5.5	7.5	Virginica
9.6	3.8	5.0	Versicolor
7.1	8.3	1.5	Setosa
9.1	3.0	3.0	Versicolor
8.4	3.9	1.7	Setosa
6.8	5.3	9.6	Virginica
9.6	3.6	8.6	Virginica
5.5	2.6	8.9	Versicolor
7.5	3.8	8.0	Versicolor
7.9	3.5	6.5	Versicolor
8.9	6.1	2.5	Setosa
7.4	6.8	8.6	Virginica
6.4	6.9	2.5	Setosa
5.6	3.6	3.0	Setosa
7.3	5.0	3.1	Setosa
7.4	4.1	2.9	Setosa
9.7	3.3	7.7	Virginica
6.4	5.0	7.0	Virginica
8.7	4.7	6.0	Versicolor
6.8	5.2	8.6	Virginica
5.3	5.9	4.6	Setosa
5.9	6.9	2.9	Setosa
10.2	6.9	6.4	Virginica
5.9	3.7	4.8	Setosa
10.4	6.0	6.1	Virginica
9.2	4.1	4.7	Versicolor
7.5	2.3	6.8	Versicolor
10.2	4.4	8.8	Versicolor
5.3	5.1	2.1	Setosa
5.1	7.6	5.0	Setosa
8.2	3.0	8.7	Versicolor
5.0	5.0	3.1	Setosa
6.9	5.1	7.9	Virginica
9.4	6.2	5.3	Virginica
10.0	4.2	2.9	Setosa
9.4	3.4	5.8	Versicolor
7.1	7.0	4.4	Versicolor
5.6	3.8	3.1	Setosa
6.6	5.7	2.4	Setosa
9.5	5.9	7.5	Versicolor
7.2	6.4	2.5	Setosa
6.6	6.3	3.2	Setosa
7.9	5.8	8.6	Virginica
9.4	4.4	2.2	Setosa
6.7	7.3	2.2	Setosa
9.6	5.2	4.5	Setosa
6.6	7.0	8.9	Versicolor
5.6	4.5	7.5	Versicolor
9.0	2.4	5.2	Versicolor
8.2	7.5	7.1	Virginica
7.0	3.7	7.5	Versicolor
6.5	8.0	1.8	Setosa
7.7	4.3	7.6	Versicolor
9.0	5.2	9.6	Virginica
6.9	5.4	4.8	Setosa
6.6	4.0	9.1	Versicolor
6.6	3.4	9.1	Versicolor
6.7	6.1	6.1	Virginica
10.4	5.8	8.1	Virginica
5.7	4.4	5.9	Setosa
10.7	6.8	6.3	Virginica
8.2	8.1	8.6	Virginica
7.5	3.7	1.2	Setosa
7.7	4.3	11.2	Virginica
6.9	4.2	7.0	Versicolor
