petal.width	variety
4.9	Versicolor
5.3	Versicolor
2.2	Setosa
3.7	Setosa
4.9	Setosa
5.5	Virginica
4.0	Virginica
3.8	Versicolor
6.0	Versicolor
6.4	Virginica
1.2	Setosa
1.6	Setosa
4.3	Versicolor
5.8	Virginica
2.1	Virginica
4.1	Versicolor
3.7	Setosa
3.8	Setosa
4.0	Versicolor
4.9	Virginica
1.2	Setosa
5.8	Virginica
4.2	Setosa
0.4	Setosa
0.3	Setosa
5.9	Virginica
5.0	Versicolor
0.3	Setosa
2.9	Versicolor
5.4	Virginica
4.5	Virginica
6.5	Virginica
2.4	Versicolor
2.0	Versicolor
3.2	Setosa
5.8	Versicolor
2.1	Versicolor
4.2	Setosa
2.7	Setosa
4.8	Virginica
4.3	Versicolor
5.2	Versicolor
4.5	Virginica
3.7	Setosa
2.9	Virginica
3.0	Versicolor
1.4	Versicolor
6.0	Versicolor
4.7	Versicolor
5.9	Virginica
4.3	Virginica
3.8	Versicolor
1.2	Setosa
0.7	Setosa
2.5	Versicolor
4.6	Virginica
5.5	Versicolor
2.5	Virginica
4.4	Virginica
2.8	Virginica
6.1	Virginica
5.0	Versicolor
0.2	Setosa
4.7	Virginica
2.9	Virginica
1.7	Setosa
4.2	Setosa
0.6	Setosa
3.8	Setosa
1.2	Setosa
5.0	Versicolor
1.1	Setosa
3.3	Virginica
2.2	Versicolor
4.8	Setosa
3.2	Virginica
1.8	Virginica
0.7	Setosa
2.0	Versicolor
2.3	Virginica
1.3	Versicolor
5.1	Versicolor
3.0	Versicolor
3.3	Virginica
4.4	Versicolor
3.5	Virginica
2.3	Virginica
0.1	Setosa
4.8	Versicolor
3.9	Virginica
3.2	Virginica
2.1	Virginica
6.1	Virginica
1.2	Versicolor
2.2	Virginica
2.7	Setosa
3.7	Setosa
4.7	Versicolor
0.2	Setosa
3.4	Setosa
4.0	Versicolor
2.3	Virginica
5.8	Virginica
5.3	Versicolor
2.3	Virginica
