petal.width	variety
3.8	Virginica
3.7	Setosa
0.7	Setosa
1.2	Setosa
1.5	Virginica
5.5	Versicolor
3.7	Setosa
2.3	Versicolor
5.6	Versicolor
1.7	Setosa
6.0	Versicolor
4.0	Versicolor
5.6	Versicolor
2.8	Virginica
5.0	Versicolor
6.6	Virginica
1.7	Setosa
6.7	Virginica
1.8	Virginica
2.1	Virginica
4.6	Setosa
3.7	Versicolor
4.8	Versicolor
4.4	Virginica
1.2	Setosa
2.8	Virginica
4.9	Versicolor
2.7	Setosa
1.4	Versicolor
3.0	Virginica
3.9	Versicolor
4.8	Virginica
5.3	Virginica
5.0	Versicolor
4.6	Setosa
2.7	Setosa
1.5	Versicolor
2.5	Versicolor
6.6	Virginica
2.6	Virginica
1.9	Setosa
4.9	Virginica
1.8	Setosa
4.7	Setosa
2.4	Virginica
3.6	Versicolor
1.9	Setosa
3.2	Setosa
3.8	Virginica
4.3	Virginica
2.8	Virginica
0.2	Setosa
3.8	Virginica
3.1	Setosa
5.2	Versicolor
5.9	Versicolor
6.2	Virginica
3.4	Virginica
3.8	Setosa
5.3	Virginica
2.0	Versicolor
4.3	Virginica
5.0	Versicolor
3.3	Setosa
4.2	Virginica
2.4	Setosa
4.4	Virginica
2.2	Setosa
4.3	Versicolor
3.3	Versicolor
3.5	Versicolor
1.7	Versicolor
4.7	Setosa
1.6	Setosa
2.8	Versicolor
3.8	Versicolor
3.8	Virginica
4.0	Virginica
5.1	Virginica
6.5	Virginica
1.9	Setosa
0.9	Setosa
2.7	Setosa
0.2	Setosa
4.9	Virginica
4.8	Virginica
4.9	Virginica
5.9	Versicolor
4.9	Setosa
2.0	Versicolor
2.2	Versicolor
3.8	Versicolor
3.5	Virginica
4.8	Setosa
2.7	Virginica
4.8	Virginica
2.0	Virginica
4.0	Virginica
0.2	Setosa
4.3	Versicolor
0.8	Setosa
0.5	Setosa
6.1	Virginica
5.9	Virginica
4.6	Versicolor
