sepal.width	variety
3.7	Versicolor
7.0	Setosa
7.8	Virginica
5.0	Setosa
5.7	Versicolor
7.2	Virginica
5.9	Setosa
4.7	Virginica
4.5	Versicolor
7.7	Setosa
8.2	Setosa
3.5	Versicolor
6.9	Versicolor
2.9	Versicolor
4.5	Versicolor
4.3	Setosa
3.6	Versicolor
7.9	Setosa
4.4	Setosa
4.5	Virginica
6.9	Versicolor
4.5	Setosa
3.5	Setosa
6.3	Virginica
6.1	Setosa
4.8	Virginica
3.8	Versicolor
4.5	Virginica
6.2	Virginica
5.6	Virginica
3.4	Versicolor
5.6	Versicolor
5.6	Versicolor
6.8	Versicolor
4.5	Virginica
4.2	Setosa
6.5	Virginica
7.0	Setosa
5.2	Virginica
3.7	Setosa
4.3	Virginica
6.8	Setosa
6.8	Versicolor
5.2	Versicolor
7.6	Virginica
5.5	Virginica
3.4	Versicolor
6.9	Setosa
8.3	Virginica
5.6	Versicolor
5.2	Setosa
7.5	Setosa
7.4	Virginica
6.8	Virginica
3.4	Versicolor
3.8	Versicolor
4.0	Virginica
7.5	Virginica
6.1	Setosa
6.3	Virginica
6.5	Setosa
6.9	Setosa
5.9	Setosa
4.2	Versicolor
5.9	Setosa
5.1	Virginica
3.8	Versicolor
3.8	Setosa
5.7	Versicolor
6.5	Versicolor
3.7	Versicolor
5.1	Setosa
3.5	Virginica
7.4	Versicolor
4.2	Versicolor
7.1	Setosa
6.5	Virginica
4.3	Virginica
7.4	Versicolor
2.8	Versicolor
6.1	Virginica
4.0	Virginica
6.0	Setosa
6.6	Versicolor
5.5	Virginica
4.2	Versicolor
3.3	Versicolor
4.9	Setosa
7.0	Versicolor
5.6	Virginica
6.2	Virginica
6.0	Versicolor
4.8	Setosa
3.0	Versicolor
6.8	Versicolor
3.2	Versicolor
4.7	Setosa
4.2	Virginica
5.8	Setosa
4.3	Versicolor
5.5	Setosa
3.4	Versicolor
7.2	Setosa
7.0	Setosa
3.5	Setosa
