sepal.width	variety
5.0	Virginica
6.1	Virginica
3.9	Setosa
6.6	Setosa
6.7	Setosa
8.1	Setosa
4.5	Setosa
5.5	Virginica
4.3	Setosa
3.5	Versicolor
5.5	Setosa
4.0	Virginica
4.4	Setosa
6.0	Virginica
8.3	Setosa
7.4	Setosa
4.9	Versicolor
3.4	Virginica
5.9	Virginica
5.0	Setosa
3.9	Setosa
3.5	Virginica
5.5	Versicolor
4.9	Setosa
6.7	Versicolor
2.9	Setosa
4.4	Versicolor
3.3	Setosa
7.7	Setosa
4.4	Versicolor
5.3	Virginica
3.3	Versicolor
7.4	Virginica
4.5	Setosa
4.0	Setosa
6.7	Versicolor
3.6	Versicolor
4.5	Virginica
3.9	Versicolor
6.2	Versicolor
3.5	Setosa
3.4	Setosa
3.8	Versicolor
5.9	Setosa
4.7	Virginica
6.2	Setosa
4.4	Setosa
4.9	Versicolor
2.8	Virginica
6.0	Virginica
7.5	Setosa
5.8	Setosa
3.0	Versicolor
6.0	Versicolor
6.8	Versicolor
5.5	Virginica
7.7	Setosa
3.7	Virginica
2.7	Versicolor
8.1	Setosa
5.0	Setosa
5.5	Virginica
3.9	Versicolor
3.0	Versicolor
4.5	Virginica
5.1	Setosa
6.1	Versicolor
7.7	Virginica
3.6	Setosa
3.0	Virginica
5.6	Virginica
3.2	Versicolor
4.5	Virginica
3.8	Virginica
3.2	Versicolor
6.9	Versicolor
4.3	Virginica
4.1	Setosa
5.5	Virginica
5.1	Virginica
2.4	Versicolor
6.3	Virginica
7.2	Virginica
6.4	Setosa
5.1	Virginica
3.8	Versicolor
6.3	Virginica
2.8	Virginica
3.4	Setosa
6.9	Setosa
4.7	Versicolor
4.1	Versicolor
5.7	Versicolor
3.0	Virginica
5.9	Virginica
4.0	Versicolor
7.3	Versicolor
3.0	Versicolor
5.0	Versicolor
4.0	Versicolor
3.5	Virginica
3.4	Versicolor
2.8	Versicolor
4.5	Versicolor
7.5	Versicolor
