petal.length	variety
9.6	Virginica
8.9	Versicolor
7.7	Versicolor
7.0	Virginica
1.4	Setosa
3.4	Setosa
6.6	Versicolor
2.8	Setosa
8.1	Virginica
1.4	Setosa
4.1	Setosa
2.9	Setosa
1.6	Setosa
8.8	Virginica
8.6	Virginica
6.3	Versicolor
4.2	Setosa
5.1	Versicolor
6.0	Setosa
1.9	Setosa
7.2	Virginica
3.5	Setosa
8.9	Versicolor
4.1	Setosa
2.5	Setosa
7.3	Virginica
4.4	Setosa
9.4	Virginica
6.5	Virginica
6.4	Versicolor
7.0	Virginica
6.3	Virginica
7.5	Versicolor
6.3	Virginica
5.5	Setosa
7.3	Versicolor
6.0	Versicolor
6.5	Virginica
2.7	Setosa
8.0	Versicolor
1.6	Setosa
7.1	Virginica
7.0	Versicolor
8.0	Versicolor
8.2	Versicolor
7.3	Virginica
6.2	Setosa
6.6	Versicolor
7.8	Virginica
5.1	Versicolor
8.4	Virginica
7.9	Virginica
2.8	Setosa
4.7	Setosa
1.3	Setosa
8.2	Versicolor
5.7	Virginica
9.5	Virginica
3.5	Setosa
8.1	Virginica
5.0	Setosa
5.4	Versicolor
3.3	Setosa
9.1	Virginica
2.3	Setosa
7.5	Versicolor
6.6	Virginica
5.9	Setosa
5.0	Setosa
5.7	Virginica
2.4	Setosa
5.7	Versicolor
10.6	Virginica
6.0	Virginica
9.0	Versicolor
8.4	Versicolor
3.4	Setosa
5.4	Virginica
4.4	Versicolor
6.9	Virginica
6.3	Versicolor
1.9	Setosa
9.5	Versicolor
6.6	Virginica
7.7	Versicolor
5.7	Versicolor
5.1	Versicolor
5.7	Virginica
8.6	Virginica
5.3	Setosa
5.5	Versicolor
8.7	Versicolor
5.2	Setosa
5.6	Virginica
6.7	Virginica
7.9	Versicolor
9.6	Virginica
5.6	Setosa
6.0	Versicolor
5.6	Versicolor
4.4	Setosa
8.0	Versicolor
8.4	Virginica
4.5	Versicolor
5.9	Versicolor
