sepal.length	sepal.width	variety
6.5	4.2	Versicolor
5.9	3.2	Versicolor
8.6	5.2	Versicolor
5.7	6.4	Setosa
8.3	7.8	Virginica
7.9	3.1	Setosa
9.1	3.5	Versicolor
10.3	6.5	Virginica
9.8	5.2	Virginica
9.2	5.5	Versicolor
8.6	7.5	Virginica
6.7	3.6	Versicolor
9.0	4.0	Setosa
10.4	6.7	Versicolor
8.6	3.8	Setosa
10.2	2.2	Versicolor
7.4	3.1	Virginica
4.3	6.5	Setosa
9.7	7.3	Virginica
7.9	2.4	Versicolor
7.9	5.4	Setosa
9.0	4.4	Setosa
7.2	3.0	Versicolor
10.3	6.4	Virginica
7.7	4.2	Setosa
7.7	4.8	Virginica
9.9	3.3	Virginica
7.0	3.2	Versicolor
9.4	3.5	Versicolor
10.1	5.5	Versicolor
6.8	4.5	Setosa
10.7	5.1	Virginica
9.7	6.8	Setosa
8.6	4.8	Versicolor
7.6	5.4	Versicolor
9.7	4.4	Versicolor
8.6	6.4	Setosa
9.4	7.1	Versicolor
8.1	7.4	Setosa
8.0	5.5	Virginica
6.6	5.5	Versicolor
5.6	2.8	Virginica
7.5	4.0	Virginica
7.4	6.7	Virginica
9.2	7.6	Virginica
7.9	3.1	Setosa
9.5	5.2	Virginica
6.0	5.1	Versicolor
11.0	3.3	Versicolor
8.2	3.0	Virginica
9.4	6.3	Virginica
4.8	3.9	Setosa
8.5	7.0	Virginica
8.9	6.0	Virginica
6.5	3.5	Setosa
7.9	4.8	Virginica
9.7	6.8	Versicolor
5.4	5.2	Setosa
6.1	6.3	Versicolor
9.1	4.6	Virginica
7.9	5.2	Setosa
9.7	5.8	Virginica
9.8	3.3	Versicolor
8.4	4.0	Setosa
5.8	4.8	Virginica
10.5	5.4	Versicolor
8.3	6.5	Setosa
9.8	3.7	Versicolor
8.0	7.6	Setosa
7.7	4.6	Virginica
7.0	4.3	Versicolor
9.2	5.4	Setosa
9.5	4.0	Versicolor
10.3	7.4	Virginica
10.5	7.4	Versicolor
8.7	6.6	Versicolor
9.3	6.2	Setosa
4.8	4.4	Setosa
10.3	5.2	Virginica
8.2	5.8	Versicolor
5.2	4.5	Setosa
7.1	7.7	Setosa
9.9	6.9	Setosa
8.5	3.5	Virginica
6.3	3.4	Virginica
9.7	4.2	Versicolor
7.2	3.0	Virginica
6.1	3.7	Setosa
5.1	5.3	Setosa
6.7	3.5	Virginica
8.8	5.8	Versicolor
9.9	5.4	Setosa
8.9	5.3	Virginica
9.9	4.4	Versicolor
8.3	6.2	Virginica
5.5	7.7	Setosa
8.7	7.6	Setosa
9.0	7.9	Setosa
6.0	6.3	Versicolor
9.9	7.6	Virginica
8.9	4.1	Setosa
9.2	4.9	Versicolor
9.1	5.0	Setosa
6.4	3.5	Versicolor
9.4	4.6	Virginica
