sepal.length	variety
4.8	Setosa
8.9	Setosa
8.8	Virginica
8.3	Virginica
7.8	Virginica
6.5	Virginica
7.2	Virginica
8.2	Versicolor
5.8	Virginica
7.1	Versicolor
10.0	Setosa
8.1	Virginica
10.0	Versicolor
6.1	Setosa
7.9	Versicolor
6.7	Setosa
7.7	Virginica
5.6	Setosa
9.6	Virginica
11.1	Versicolor
7.7	Setosa
9.2	Versicolor
10.7	Virginica
9.2	Setosa
7.2	Setosa
7.9	Versicolor
7.9	Virginica
10.8	Versicolor
9.5	Versicolor
9.3	Virginica
8.0	Versicolor
5.4	Setosa
7.8	Setosa
8.5	Versicolor
10.5	Virginica
8.8	Virginica
5.8	Setosa
9.2	Virginica
10.0	Versicolor
9.4	Virginica
6.5	Virginica
8.6	Setosa
7.5	Versicolor
9.6	Virginica
9.1	Versicolor
5.3	Setosa
7.4	Setosa
10.4	Virginica
7.7	Versicolor
7.4	Versicolor
7.6	Versicolor
10.6	Versicolor
7.1	Setosa
6.1	Setosa
6.2	Versicolor
9.7	Virginica
9.1	Virginica
9.9	Virginica
8.6	Versicolor
6.3	Versicolor
4.4	Setosa
10.1	Virginica
7.9	Virginica
7.7	Virginica
7.4	Virginica
6.4	Setosa
8.3	Versicolor
8.7	Versicolor
7.1	Setosa
9.5	Setosa
10.3	Virginica
7.2	Virginica
11.7	Virginica
8.5	Versicolor
10.8	Versicolor
10.9	Virginica
4.9	Setosa
7.2	Virginica
10.5	Virginica
6.5	Setosa
7.8	Setosa
6.1	Setosa
8.6	Versicolor
8.5	Setosa
6.1	Versicolor
6.0	Setosa
7.0	Versicolor
7.9	Versicolor
10.6	Versicolor
9.9	Setosa
8.7	Versicolor
7.0	Versicolor
8.6	Setosa
6.6	Versicolor
12.2	Virginica
9.1	Setosa
6.0	Versicolor
7.7	Versicolor
10.2	Versicolor
7.8	Versicolor
8.5	Setosa
8.4	Setosa
5.0	Versicolor
5.5	Setosa
7.5	Setosa
