sepal.width	variety
8.1	Setosa
6.5	Virginica
5.7	Versicolor
4.3	Virginica
6.8	Virginica
5.0	Virginica
5.2	Setosa
7.2	Versicolor
4.4	Setosa
3.5	Setosa
4.9	Setosa
6.1	Versicolor
6.8	Virginica
6.9	Setosa
4.6	Setosa
5.3	Versicolor
5.0	Setosa
7.1	Setosa
4.7	Virginica
4.2	Versicolor
7.7	Virginica
7.7	Virginica
7.3	Virginica
6.5	Versicolor
7.1	Virginica
4.8	Virginica
7.3	Virginica
3.9	Setosa
6.5	Versicolor
7.0	Versicolor
6.4	Versicolor
2.7	Virginica
4.3	Versicolor
7.3	Virginica
3.8	Virginica
7.9	Setosa
4.5	Versicolor
4.2	Versicolor
5.1	Setosa
4.1	Virginica
3.8	Setosa
6.0	Versicolor
7.5	Setosa
4.0	Virginica
7.5	Setosa
5.7	Virginica
5.4	Setosa
4.6	Virginica
5.2	Setosa
6.5	Versicolor
7.2	Versicolor
4.2	Versicolor
6.9	Versicolor
6.4	Versicolor
6.2	Setosa
7.6	Versicolor
3.8	Setosa
5.6	Virginica
6.8	Setosa
7.7	Setosa
6.6	Setosa
4.7	Setosa
5.2	Versicolor
5.0	Setosa
6.9	Setosa
5.8	Versicolor
7.0	Versicolor
4.5	Versicolor
4.0	Versicolor
8.7	Setosa
3.4	Versicolor
6.1	Versicolor
5.8	Versicolor
4.7	Virginica
6.9	Versicolor
5.6	Virginica
6.4	Setosa
3.0	Virginica
2.8	Versicolor
7.2	Versicolor
6.3	Setosa
5.0	Virginica
6.2	Versicolor
4.0	Setosa
7.5	Virginica
7.9	Setosa
6.8	Versicolor
3.9	Virginica
6.3	Virginica
4.5	Virginica
3.8	Virginica
4.5	Virginica
5.9	Versicolor
3.9	Virginica
4.3	Setosa
3.7	Virginica
4.0	Virginica
6.1	Versicolor
5.4	Versicolor
7.3	Setosa
6.4	Setosa
6.5	Setosa
3.1	Versicolor
3.1	Versicolor
4.1	Setosa
