petal.length	petal.width	variety
1.5	4.8	Setosa
9.6	3.8	Virginica
7.0	2.1	Versicolor
11.1	6.1	Virginica
6.8	5.4	Versicolor
7.5	6.3	Virginica
8.6	2.4	Virginica
7.4	5.8	Virginica
4.7	3.7	Setosa
10.0	1.8	Virginica
3.1	1.1	Setosa
5.1	1.5	Versicolor
7.2	2.6	Versicolor
7.1	5.7	Virginica
6.1	1.7	Setosa
5.4	3.7	Setosa
6.0	4.1	Setosa
10.0	5.6	Virginica
8.8	4.1	Virginica
8.6	4.4	Versicolor
2.7	3.5	Setosa
8.6	5.6	Virginica
6.0	4.5	Virginica
5.4	2.2	Setosa
1.3	3.2	Setosa
5.4	1.3	Setosa
5.3	1.0	Versicolor
10.4	3.3	Virginica
2.9	3.3	Setosa
5.5	5.0	Versicolor
5.7	0.3	Setosa
5.0	4.3	Versicolor
5.9	6.3	Virginica
1.3	0.8	Setosa
7.5	3.0	Versicolor
1.7	2.9	Setosa
7.1	5.8	Virginica
4.8	4.1	Versicolor
4.0	5.7	Versicolor
6.2	2.9	Versicolor
5.3	2.2	Setosa
6.1	3.7	Setosa
6.3	5.3	Virginica
6.5	5.2	Virginica
7.2	3.0	Versicolor
5.8	5.0	Versicolor
4.1	4.8	Versicolor
8.9	2.4	Versicolor
2.2	4.7	Setosa
4.9	3.5	Versicolor
7.9	1.9	Versicolor
7.9	2.7	Versicolor
8.3	3.7	Virginica
5.0	3.2	Setosa
1.5	4.1	Setosa
5.8	2.2	Setosa
4.0	3.3	Versicolor
5.8	5.8	Versicolor
4.5	3.0	Versicolor
6.9	5.7	Versicolor
2.0	3.2	Setosa
7.8	1.8	Virginica
5.8	5.3	Virginica
7.8	4.8	Versicolor
7.2	2.2	Virginica
6.3	5.8	Virginica
2.9	4.7	Setosa
7.9	4.1	Virginica
1.8	4.4	Setosa
7.0	2.1	Versicolor
7.0	5.5	Versicolor
3.6	0.2	Setosa
3.9	1.9	Setosa
6.1	4.9	Virginica
8.7	4.3	Versicolor
8.2	4.9	Versicolor
8.6	6.3	Virginica
1.6	0.7	Setosa
2.0	1.7	Setosa
5.4	3.4	Versicolor
7.7	3.7	Versicolor
1.9	0.7	Setosa
6.6	5.4	Virginica
4.9	4.7	Setosa
4.5	4.3	Versicolor
6.6	3.1	Versicolor
1.4	3.2	Setosa
6.2	6.0	Versicolor
4.0	4.5	Versicolor
1.4	3.1	Setosa
7.9	1.5	Versicolor
8.2	3.5	Virginica
1.3	3.2	Setosa
2.0	3.9	Setosa
11.2	4.5	Virginica
4.6	4.3	Versicolor
4.7	3.2	Versicolor
8.6	4.8	Versicolor
4.1	1.4	Setosa
5.9	1.8	Setosa
2.1	1.7	Setosa
2.4	1.2	Setosa
6.6	5.3	Versicolor
3.4	1.1	Setosa
7.1	2.9	Virginica
