sepal.width	variety
7.0	Versicolor
3.6	Versicolor
4.6	Setosa
4.1	Virginica
6.0	Virginica
5.5	Versicolor
6.6	Virginica
6.7	Versicolor
3.5	Virginica
7.8	Virginica
3.5	Virginica
4.6	Setosa
4.1	Versicolor
7.5	Virginica
6.2	Virginica
6.4	Versicolor
8.0	Setosa
5.4	Setosa
3.2	Versicolor
6.8	Virginica
3.8	Setosa
3.0	Virginica
7.4	Setosa
5.9	Setosa
6.5	Virginica
4.5	Virginica
7.5	Setosa
5.4	Setosa
7.7	Setosa
6.7	Virginica
5.7	Versicolor
5.3	Virginica
6.0	Virginica
6.6	Virginica
5.8	Setosa
7.5	Versicolor
5.2	Versicolor
7.8	Versicolor
4.9	Setosa
3.6	Setosa
4.3	Virginica
6.7	Setosa
3.7	Setosa
6.8	Setosa
7.6	Setosa
6.8	Setosa
7.1	Virginica
3.4	Versicolor
6.4	Versicolor
7.0	Virginica
6.3	Versicolor
7.4	Setosa
4.8	Setosa
6.9	Setosa
7.4	Versicolor
2.8	Virginica
3.8	Virginica
3.4	Versicolor
6.2	Versicolor
3.3	Versicolor
6.9	Versicolor
6.2	Setosa
2.8	Versicolor
7.1	Setosa
4.5	Versicolor
6.5	Versicolor
6.8	Versicolor
3.8	Virginica
4.0	Virginica
5.1	Versicolor
3.4	Virginica
4.1	Versicolor
7.1	Virginica
4.0	Virginica
6.8	Virginica
4.7	Setosa
3.5	Setosa
5.0	Setosa
7.4	Setosa
6.3	Setosa
5.2	Virginica
5.5	Versicolor
6.6	Virginica
6.9	Setosa
7.0	Versicolor
3.8	Virginica
2.7	Virginica
5.5	Virginica
6.6	Setosa
7.4	Versicolor
6.8	Versicolor
2.9	Versicolor
6.7	Setosa
4.4	Setosa
4.7	Versicolor
7.4	Setosa
4.5	Virginica
4.7	Versicolor
3.5	Versicolor
7.0	Versicolor
2.8	Virginica
4.0	Virginica
7.5	Setosa
5.4	Versicolor
5.7	Virginica
