petal.length	variety
5.1	Versicolor
4.4	Setosa
4.9	Versicolor
6.7	Virginica
6.2	Versicolor
7.3	Virginica
2.9	Setosa
6.5	Versicolor
1.7	Setosa
8.1	Virginica
1.4	Setosa
6.2	Virginica
2.9	Setosa
4.1	Setosa
7.7	Virginica
4.5	Setosa
6.4	Virginica
7.7	Versicolor
9.8	Virginica
6.2	Setosa
6.6	Versicolor
2.4	Setosa
4.9	Setosa
8.3	Virginica
9.1	Virginica
8.3	Virginica
7.1	Virginica
4.4	Versicolor
5.5	Virginica
4.7	Setosa
6.6	Versicolor
6.4	Virginica
5.3	Setosa
7.0	Versicolor
4.4	Versicolor
6.6	Virginica
6.2	Versicolor
5.4	Setosa
8.1	Virginica
5.8	Versicolor
6.6	Virginica
4.5	Setosa
5.3	Setosa
4.0	Versicolor
10.9	Virginica
3.7	Setosa
6.2	Versicolor
4.4	Setosa
8.4	Virginica
7.1	Virginica
7.0	Versicolor
6.5	Versicolor
4.5	Setosa
10.1	Virginica
7.6	Versicolor
5.5	Setosa
5.0	Virginica
7.0	Virginica
4.0	Setosa
6.5	Virginica
3.3	Setosa
4.5	Versicolor
4.4	Setosa
7.6	Versicolor
5.6	Virginica
8.3	Versicolor
7.1	Virginica
8.1	Virginica
9.4	Virginica
6.0	Setosa
2.6	Setosa
7.5	Virginica
6.8	Virginica
4.3	Versicolor
6.0	Setosa
5.0	Virginica
5.6	Virginica
4.7	Versicolor
1.5	Setosa
5.1	Setosa
7.0	Versicolor
4.8	Versicolor
4.2	Setosa
8.0	Versicolor
3.5	Setosa
4.1	Versicolor
5.4	Virginica
7.6	Virginica
9.8	Virginica
7.1	Virginica
5.9	Virginica
8.6	Virginica
6.0	Versicolor
3.8	Setosa
6.9	Versicolor
3.4	Setosa
9.0	Versicolor
4.9	Setosa
2.5	Setosa
8.7	Virginica
7.5	Versicolor
1.8	Setosa
7.2	Versicolor
2.0	Setosa
3.4	Setosa
