petal.width	variety
4.8	Virginica
2.0	Versicolor
3.3	Virginica
6.0	Virginica
4.3	Virginica
1.8	Setosa
2.3	Virginica
4.6	Virginica
0.2	Setosa
5.4	Versicolor
5.8	Virginica
6.2	Versicolor
6.5	Virginica
3.2	Setosa
3.7	Setosa
2.4	Virginica
1.3	Versicolor
4.0	Versicolor
4.7	Setosa
3.2	Setosa
4.7	Setosa
0.7	Setosa
3.0	Versicolor
1.1	Setosa
4.5	Versicolor
4.3	Virginica
5.8	Virginica
1.9	Versicolor
2.2	Versicolor
4.8	Versicolor
3.9	Setosa
6.4	Virginica
2.7	Setosa
1.3	Versicolor
1.3	Versicolor
4.6	Virginica
1.1	Versicolor
2.6	Setosa
2.0	Virginica
2.7	Setosa
1.7	Setosa
4.4	Virginica
1.7	Setosa
0.7	Setosa
1.7	Setosa
6.0	Versicolor
1.9	Virginica
4.9	Versicolor
0.7	Setosa
5.8	Virginica
2.2	Versicolor
5.8	Virginica
5.4	Virginica
3.4	Virginica
0.8	Setosa
6.0	Virginica
5.6	Virginica
1.5	Versicolor
5.0	Versicolor
4.7	Setosa
1.8	Versicolor
2.8	Setosa
3.2	Setosa
1.3	Versicolor
4.9	Virginica
1.9	Versicolor
5.1	Versicolor
5.8	Versicolor
3.1	Setosa
0.1	Setosa
5.5	Versicolor
3.2	Setosa
4.5	Virginica
0.8	Setosa
3.4	Setosa
1.2	Versicolor
4.1	Versicolor
2.2	Setosa
4.1	Versicolor
3.4	Virginica
0.2	Setosa
4.3	Virginica
3.3	Virginica
3.1	Versicolor
2.0	Virginica
1.7	Setosa
3.8	Versicolor
3.9	Setosa
3.2	Versicolor
1.5	Versicolor
5.6	Virginica
3.8	Setosa
2.4	Setosa
3.0	Versicolor
1.1	Setosa
5.8	Versicolor
4.7	Virginica
2.0	Setosa
4.5	Virginica
4.2	Virginica
3.6	Virginica
4.3	Virginica
3.2	Setosa
1.9	Versicolor
4.5	Versicolor
