petal.length	petal.width	variety
8.1	5.4	Virginica
8.4	6.5	Virginica
7.3	3.3	Virginica
8.2	2.0	Versicolor
5.3	3.4	Virginica
5.1	5.0	Virginica
6.0	1.8	Setosa
5.6	4.2	Setosa
5.8	2.4	Versicolor
3.5	2.2	Setosa
4.9	3.9	Versicolor
1.8	1.4	Setosa
10.1	2.1	Virginica
5.0	3.7	Setosa
3.8	3.0	Versicolor
10.6	5.6	Virginica
2.2	4.0	Setosa
7.8	1.1	Versicolor
1.8	4.8	Setosa
5.0	3.5	Versicolor
1.5	1.9	Setosa
2.0	1.7	Setosa
7.5	4.5	Virginica
8.0	2.8	Virginica
6.0	4.5	Versicolor
2.6	1.7	Setosa
4.7	0.3	Setosa
6.7	3.8	Versicolor
3.9	4.8	Setosa
6.0	4.7	Versicolor
2.3	0.2	Setosa
6.6	4.3	Virginica
6.5	4.0	Versicolor
8.6	2.4	Virginica
3.6	2.1	Setosa
9.5	2.5	Virginica
5.4	0.9	Setosa
5.0	0.2	Setosa
6.6	6.9	Virginica
9.1	6.1	Versicolor
9.6	6.3	Virginica
6.1	4.9	Virginica
5.5	1.7	Virginica
5.1	2.4	Versicolor
8.5	5.6	Versicolor
6.4	2.8	Virginica
9.4	4.3	Virginica
2.0	4.2	Setosa
7.5	3.3	Versicolor
6.7	3.2	Virginica
2.7	0.2	Setosa
7.4	4.8	Virginica
9.0	5.4	Virginica
7.3	4.1	Virginica
3.0	0.2	Setosa
2.1	3.4	Setosa
3.9	3.4	Versicolor
9.9	2.5	Virginica
4.7	1.5	Versicolor
3.0	1.1	Setosa
9.9	5.6	Virginica
4.4	4.2	Setosa
6.0	2.2	Setosa
4.4	2.6	Setosa
3.4	2.2	Setosa
1.4	1.6	Setosa
8.1	4.3	Versicolor
6.5	4.8	Versicolor
5.2	2.7	Setosa
7.6	2.3	Virginica
4.1	1.5	Versicolor
8.3	4.3	Virginica
9.2	4.3	Virginica
6.4	6.1	Virginica
5.2	4.0	Virginica
5.4	1.2	Versicolor
3.6	1.7	Setosa
9.4	3.3	Virginica
5.6	6.0	Versicolor
1.4	2.8	Setosa
7.3	5.8	Virginica
4.8	1.8	Versicolor
4.5	1.1	Setosa
5.2	4.4	Versicolor
3.9	1.7	Setosa
2.8	2.2	Setosa
4.4	5.4	Versicolor
6.1	2.4	Virginica
4.1	1.3	Versicolor
7.0	3.8	Versicolor
1.9	0.2	Setosa
6.1	0.2	Setosa
7.1	1.8	Versicolor
4.6	2.1	Setosa
6.5	1.8	Virginica
8.6	2.3	Versicolor
6.2	3.5	Versicolor
2.1	4.2	Setosa
2.3	1.7	Setosa
8.1	4.3	Virginica
6.5	6.0	Versicolor
5.4	5.8	Virginica
7.4	4.2	Versicolor
3.0	4.7	Setosa
8.0	3.8	Virginica
