petal.length	variety
5.0	Setosa
7.6	Virginica
7.7	Versicolor
5.0	Versicolor
7.5	Virginica
5.0	Setosa
4.6	Setosa
4.9	Versicolor
6.9	Versicolor
10.0	Virginica
8.6	Versicolor
7.3	Versicolor
4.1	Setosa
7.8	Virginica
6.7	Virginica
8.5	Virginica
6.0	Setosa
3.1	Setosa
6.4	Virginica
8.1	Virginica
6.0	Versicolor
2.3	Setosa
5.0	Setosa
7.6	Virginica
4.3	Setosa
5.6	Setosa
7.5	Versicolor
4.2	Setosa
3.3	Versicolor
5.9	Versicolor
10.1	Virginica
6.7	Virginica
5.0	Virginica
7.2	Versicolor
7.9	Versicolor
9.0	Virginica
8.8	Virginica
1.8	Setosa
5.9	Versicolor
5.4	Setosa
8.7	Virginica
4.9	Setosa
4.5	Versicolor
2.9	Setosa
6.4	Versicolor
2.9	Setosa
2.0	Setosa
5.0	Versicolor
6.1	Virginica
1.4	Setosa
8.8	Virginica
8.5	Versicolor
8.1	Versicolor
5.7	Virginica
6.0	Setosa
3.7	Setosa
2.9	Setosa
6.0	Versicolor
9.2	Versicolor
8.4	Versicolor
2.0	Setosa
4.7	Versicolor
6.3	Virginica
4.9	Virginica
10.7	Virginica
5.6	Virginica
5.1	Versicolor
10.1	Virginica
1.4	Setosa
6.6	Virginica
8.0	Versicolor
6.6	Virginica
7.8	Virginica
5.9	Setosa
4.4	Setosa
9.1	Versicolor
6.9	Virginica
2.9	Setosa
5.1	Setosa
4.7	Versicolor
8.3	Versicolor
7.0	Versicolor
8.1	Virginica
5.9	Virginica
3.5	Setosa
4.5	Setosa
2.6	Setosa
5.5	Versicolor
7.0	Virginica
5.9	Setosa
3.8	Setosa
6.5	Versicolor
6.7	Virginica
6.4	Virginica
6.3	Virginica
1.5	Setosa
7.9	Versicolor
4.0	Setosa
5.4	Setosa
4.2	Setosa
8.1	Virginica
7.4	Versicolor
5.1	Virginica
1.4	Setosa
7.5	Virginica
