sepal.length	sepal.width	petal.length	petal.width	variety
9.0	3.9	7.0	1.5	Versicolor
7.1	4.8	4.0	1.8	Setosa
7.3	3.4	2.1	4.7	Setosa
9.9	5.2	8.3	3.8	Virginica
5.9	6.2	8.3	5.3	Versicolor
8.4	7.0	2.4	4.7	Setosa
6.0	4.6	2.4	0.2	Setosa
9.4	5.1	7.5	5.3	Virginica
6.9	4.9	4.3	2.9	Setosa
9.2	3.6	5.4	2.9	Versicolor
7.3	5.8	8.0	3.5	Virginica
9.3	5.2	7.6	1.5	Versicolor
9.4	5.6	5.4	4.1	Setosa
10.2	5.5	9.8	6.1	Virginica
5.6	4.0	3.0	5.6	Versicolor
9.1	4.0	5.9	2.4	Versicolor
6.2	5.7	9.0	4.0	Versicolor
7.6	7.3	8.2	3.7	Versicolor
5.1	5.6	1.5	0.2	Setosa
5.4	7.4	5.2	0.4	Setosa
7.5	4.6	6.9	5.7	Versicolor
6.9	5.0	5.5	5.7	Virginica
7.2	6.0	7.3	2.3	Virginica
5.1	5.3	4.4	1.4	Setosa
7.0	3.4	1.6	2.4	Setosa
9.6	4.4	7.1	5.3	Versicolor
8.7	4.8	6.1	3.3	Versicolor
8.7	6.5	6.2	3.8	Virginica
11.0	4.5	9.5	4.8	Virginica
8.7	4.4	7.7	5.8	Versicolor
9.7	7.3	6.2	4.5	Virginica
10.3	5.9	7.1	2.3	Virginica
7.0	4.5	5.6	2.6	Setosa
8.4	4.0	6.0	2.0	Versicolor
7.1	4.8	5.4	2.0	Virginica
7.9	3.1	2.5	2.7	Setosa
11.4	7.2	6.7	6.8	Virginica
7.0	5.5	5.8	2.7	Setosa
10.2	3.4	7.4	3.3	Virginica
6.8	4.7	4.9	2.3	Virginica
5.6	5.5	7.4	1.1	Versicolor
9.4	3.7	6.0	3.7	Setosa
8.9	6.3	10.1	6.2	Virginica
5.7	7.6	2.5	0.6	Setosa
10.2	6.9	5.5	0.9	Setosa
9.8	6.0	1.2	4.2	Setosa
9.4	7.6	9.9	3.6	Virginica
8.9	6.1	8.1	2.8	Virginica
4.9	2.4	5.8	5.0	Versicolor
7.1	5.3	5.5	5.8	Versicolor
6.6	7.8	5.7	1.0	Setosa
6.0	6.3	2.8	2.3	Setosa
7.2	5.5	6.7	4.7	Versicolor
9.8	3.1	6.5	4.2	Versicolor
8.2	3.8	7.7	5.1	Virginica
8.9	7.6	2.0	2.1	Setosa
6.3	6.0	9.4	2.5	Versicolor
7.4	7.7	8.0	2.0	Versicolor
8.8	3.8	7.1	1.5	Virginica
7.9	6.4	5.7	1.2	Setosa
9.1	5.4	6.2	2.4	Versicolor
7.3	5.5	5.5	3.1	Virginica
8.2	7.0	9.5	6.5	Virginica
9.7	4.3	7.5	4.3	Versicolor
9.1	6.5	7.6	4.6	Virginica
5.9	4.0	3.8	0.7	Setosa
9.8	2.8	8.1	6.4	Virginica
6.8	3.3	5.8	1.9	Versicolor
9.1	4.6	3.5	0.2	Setosa
8.9	5.1	9.4	5.0	Versicolor
8.5	2.7	7.1	6.1	Versicolor
6.6	4.4	8.1	5.8	Versicolor
6.5	2.0	4.5	5.0	Versicolor
5.8	3.2	3.9	2.7	Versicolor
6.8	6.4	10.1	5.9	Virginica
7.7	4.5	7.0	2.7	Versicolor
9.4	2.9	8.3	4.8	Versicolor
6.3	3.3	4.7	2.1	Versicolor
8.4	5.3	10.6	4.4	Virginica
10.7	2.8	10.7	5.5	Virginica
8.0	3.2	6.2	1.9	Versicolor
10.4	6.5	4.2	5.0	Versicolor
9.5	2.4	6.8	5.1	Versicolor
9.5	6.9	2.5	0.7	Setosa
6.1	5.1	6.6	2.4	Virginica
8.7	7.7	10.5	3.8	Virginica
6.9	5.2	1.8	0.2	Setosa
6.5	4.2	1.2	4.7	Setosa
5.9	4.4	3.4	1.2	Setosa
5.8	6.1	2.6	3.7	Setosa
7.6	6.9	1.9	2.8	Setosa
7.3	4.2	5.9	6.3	Virginica
6.2	5.1	8.0	2.0	Versicolor
6.1	7.0	6.6	4.3	Versicolor
6.8	6.5	3.4	2.3	Setosa
9.0	5.5	7.2	5.0	Virginica
9.5	3.0	6.0	2.8	Versicolor
9.9	3.9	6.0	1.9	Setosa
10.5	5.8	5.1	3.5	Versicolor
8.2	6.7	5.1	4.7	Setosa
10.3	5.0	7.0	1.9	Virginica
9.2	4.8	9.3	6.3	Virginica
8.0	3.7	9.6	4.0	Virginica
10.1	4.0	5.4	3.3	Virginica
10.5	7.5	9.8	5.7	Virginica
