sepal.width	variety
3.8	Versicolor
4.0	Setosa
6.9	Versicolor
3.7	Virginica
6.5	Virginica
4.0	Setosa
3.6	Setosa
4.0	Setosa
3.6	Versicolor
3.2	Versicolor
6.9	Setosa
3.9	Setosa
4.6	Setosa
3.2	Versicolor
3.9	Versicolor
6.9	Virginica
6.3	Versicolor
3.7	Versicolor
6.9	Versicolor
6.5	Versicolor
5.3	Virginica
5.6	Virginica
6.7	Virginica
6.8	Setosa
5.2	Versicolor
7.4	Setosa
2.9	Versicolor
8.0	Setosa
6.6	Setosa
5.3	Virginica
7.9	Setosa
4.5	Setosa
3.9	Virginica
6.0	Virginica
6.0	Versicolor
5.4	Versicolor
2.8	Versicolor
7.0	Virginica
5.3	Virginica
4.6	Setosa
7.6	Setosa
4.4	Versicolor
6.5	Virginica
6.3	Virginica
6.6	Virginica
3.0	Versicolor
4.0	Setosa
3.0	Virginica
5.9	Setosa
6.6	Setosa
3.7	Setosa
4.0	Virginica
6.6	Virginica
4.3	Versicolor
6.0	Setosa
6.7	Setosa
4.0	Versicolor
5.8	Setosa
8.2	Setosa
3.5	Versicolor
4.9	Setosa
5.4	Setosa
4.8	Setosa
3.8	Virginica
4.1	Setosa
3.5	Setosa
3.6	Virginica
3.8	Setosa
4.4	Virginica
3.2	Setosa
3.7	Virginica
3.5	Setosa
2.5	Versicolor
3.4	Versicolor
6.3	Versicolor
6.0	Virginica
4.0	Virginica
3.3	Setosa
4.8	Versicolor
2.7	Versicolor
3.9	Setosa
3.2	Setosa
4.8	Virginica
3.7	Virginica
4.3	Versicolor
8.1	Virginica
7.4	Setosa
6.5	Virginica
7.4	Versicolor
4.2	Virginica
6.8	Virginica
7.3	Virginica
6.7	Virginica
3.9	Versicolor
7.0	Versicolor
5.4	Setosa
4.0	Virginica
5.2	Versicolor
2.8	Versicolor
5.2	Setosa
5.7	Setosa
4.9	Setosa
6.7	Setosa
3.4	Virginica
3.6	Versicolor
