sepal.length	sepal.width	petal.length	variety
6.6	7.4	7.2	Versicolor
8.2	4.9	6.8	Versicolor
6.5	6.2	8.1	Virginica
8.3	4.8	6.7	Versicolor
10.4	4.1	9.4	Virginica
7.4	5.7	4.8	Setosa
6.5	5.9	2.6	Setosa
5.8	3.8	8.1	Virginica
10.2	4.9	5.7	Versicolor
8.0	4.4	7.0	Versicolor
9.9	6.3	6.4	Virginica
10.8	5.0	5.5	Virginica
6.0	6.5	8.8	Virginica
8.4	6.6	2.5	Setosa
9.8	8.2	3.5	Setosa
9.6	6.0	4.9	Versicolor
10.3	6.5	6.4	Versicolor
4.8	4.0	3.1	Setosa
9.7	6.8	7.7	Virginica
5.0	3.0	1.6	Setosa
6.5	5.6	4.4	Setosa
10.3	5.2	6.1	Versicolor
9.8	5.9	8.1	Virginica
7.4	3.0	4.5	Virginica
9.0	3.5	8.0	Virginica
7.2	4.0	8.5	Virginica
5.8	7.1	2.1	Setosa
6.7	7.0	1.5	Setosa
7.9	5.0	6.6	Virginica
7.4	5.0	6.0	Versicolor
9.9	3.6	5.9	Versicolor
7.5	7.8	5.9	Setosa
6.7	3.1	5.7	Versicolor
6.9	3.7	8.3	Virginica
10.2	6.0	7.8	Virginica
6.5	4.3	5.6	Versicolor
7.2	6.2	4.4	Versicolor
6.0	4.6	7.9	Versicolor
5.2	5.2	4.6	Setosa
9.7	7.5	10.6	Virginica
5.1	4.6	6.0	Setosa
8.2	5.0	7.8	Virginica
7.7	5.0	6.7	Versicolor
7.0	4.7	1.2	Setosa
6.6	3.9	2.4	Setosa
7.2	7.8	5.2	Setosa
6.4	3.9	1.9	Setosa
7.9	3.9	3.8	Setosa
10.4	3.2	8.7	Virginica
6.8	2.8	6.8	Versicolor
10.2	6.1	7.9	Versicolor
8.4	6.3	10.1	Virginica
7.5	6.0	9.2	Virginica
7.8	3.4	7.8	Virginica
8.6	6.1	10.1	Virginica
7.6	5.9	6.6	Versicolor
10.8	7.3	9.5	Virginica
9.7	7.4	2.4	Setosa
6.3	8.0	5.2	Setosa
9.9	7.0	8.7	Versicolor
7.7	5.4	6.9	Virginica
6.6	6.5	2.4	Setosa
10.9	4.8	8.1	Virginica
8.2	7.8	8.2	Virginica
8.7	6.2	5.8	Setosa
10.0	5.2	4.0	Versicolor
9.5	3.8	7.0	Versicolor
8.4	4.9	6.2	Setosa
8.5	2.3	3.8	Versicolor
6.6	4.2	2.4	Setosa
7.4	3.5	1.8	Setosa
8.3	3.2	5.6	Virginica
9.4	5.9	4.3	Versicolor
8.2	5.8	6.1	Versicolor
6.0	4.5	6.0	Versicolor
8.8	6.5	4.4	Setosa
7.5	3.4	5.7	Versicolor
4.9	3.6	2.4	Setosa
6.5	5.3	5.3	Setosa
9.3	6.7	5.9	Versicolor
9.5	4.9	7.0	Versicolor
8.1	3.3	5.5	Versicolor
6.1	5.5	7.6	Versicolor
6.9	5.2	3.0	Setosa
8.8	6.9	5.1	Setosa
9.6	7.9	4.0	Setosa
10.4	6.1	5.6	Virginica
9.1	5.0	1.4	Setosa
9.3	7.4	3.4	Setosa
7.2	6.1	6.1	Virginica
10.9	7.3	8.6	Virginica
6.5	6.5	6.3	Virginica
7.2	3.2	7.0	Versicolor
8.8	5.8	6.4	Versicolor
7.0	7.4	5.0	Setosa
9.1	6.7	6.0	Setosa
10.2	3.0	5.7	Virginica
6.1	4.1	4.0	Setosa
9.4	4.7	7.0	Versicolor
7.4	3.0	3.9	Setosa
10.1	3.0	10.4	Virginica
6.1	6.5	7.6	Versicolor
5.1	4.3	4.9	Setosa
6.8	5.5	2.9	Setosa
5.6	7.8	3.7	Setosa
