petal.width	variety
4.0	Versicolor
1.7	Setosa
6.9	Virginica
5.3	Virginica
3.9	Setosa
1.7	Versicolor
2.9	Virginica
3.0	Virginica
3.3	Versicolor
3.7	Setosa
1.3	Setosa
6.1	Virginica
2.7	Setosa
3.7	Setosa
3.2	Setosa
3.7	Setosa
3.8	Versicolor
5.2	Versicolor
3.8	Virginica
4.8	Versicolor
3.2	Setosa
5.1	Virginica
2.8	Versicolor
1.5	Versicolor
0.7	Setosa
6.8	Virginica
2.3	Versicolor
3.2	Setosa
2.3	Versicolor
3.3	Virginica
4.1	Setosa
3.6	Setosa
1.7	Versicolor
4.1	Virginica
2.3	Virginica
2.7	Setosa
4.5	Versicolor
1.4	Versicolor
3.8	Virginica
3.2	Setosa
0.7	Setosa
3.8	Versicolor
2.4	Setosa
0.4	Setosa
4.6	Versicolor
0.1	Setosa
5.3	Virginica
1.3	Setosa
5.3	Virginica
0.7	Setosa
1.2	Setosa
5.4	Versicolor
3.9	Versicolor
3.6	Versicolor
2.4	Virginica
2.0	Versicolor
3.2	Setosa
4.2	Setosa
5.5	Virginica
4.3	Setosa
3.5	Setosa
4.8	Virginica
2.0	Versicolor
2.4	Setosa
4.2	Virginica
4.8	Versicolor
2.3	Versicolor
1.8	Versicolor
2.4	Virginica
4.8	Setosa
2.4	Versicolor
2.2	Setosa
0.8	Setosa
5.1	Versicolor
1.8	Setosa
2.0	Versicolor
2.8	Virginica
5.5	Versicolor
4.9	Versicolor
3.0	Versicolor
4.6	Versicolor
2.3	Virginica
3.0	Versicolor
1.7	Setosa
4.7	Setosa
7.0	Virginica
5.6	Virginica
0.9	Setosa
4.4	Setosa
5.4	Virginica
6.0	Versicolor
5.2	Virginica
3.2	Setosa
1.9	Setosa
2.7	Setosa
6.3	Virginica
4.3	Virginica
4.7	Setosa
6.5	Virginica
3.6	Setosa
1.2	Setosa
4.3	Versicolor
2.0	Versicolor
3.3	Versicolor
3.8	Virginica
