petal.width	variety
0.2	Setosa
1.4	Setosa
2.5	Virginica
2.5	Versicolor
4.2	Setosa
4.0	Versicolor
6.4	Virginica
2.8	Virginica
3.0	Setosa
4.9	Setosa
2.9	Virginica
4.1	Setosa
4.3	Setosa
1.8	Setosa
2.4	Versicolor
2.9	Virginica
2.0	Versicolor
4.2	Setosa
3.3	Versicolor
4.9	Setosa
2.7	Setosa
2.2	Setosa
4.4	Versicolor
0.2	Setosa
2.5	Versicolor
5.2	Versicolor
1.8	Virginica
1.7	Versicolor
4.3	Virginica
4.0	Versicolor
3.7	Setosa
4.3	Versicolor
6.2	Virginica
4.4	Versicolor
6.1	Virginica
5.8	Virginica
4.3	Setosa
3.0	Virginica
5.4	Virginica
6.0	Virginica
3.2	Setosa
2.9	Setosa
0.2	Setosa
5.4	Versicolor
5.0	Virginica
4.7	Setosa
1.1	Setosa
5.8	Virginica
3.2	Setosa
5.0	Virginica
2.9	Setosa
5.5	Versicolor
1.1	Versicolor
4.3	Versicolor
0.2	Setosa
5.8	Virginica
4.2	Setosa
2.7	Setosa
4.7	Setosa
6.2	Virginica
2.9	Virginica
2.2	Virginica
2.7	Setosa
4.3	Versicolor
2.6	Virginica
1.9	Versicolor
6.0	Virginica
3.0	Versicolor
2.4	Versicolor
3.3	Virginica
1.2	Setosa
3.7	Setosa
5.1	Versicolor
1.3	Setosa
6.0	Virginica
3.7	Setosa
4.8	Versicolor
4.2	Setosa
2.9	Versicolor
4.3	Versicolor
6.0	Versicolor
4.8	Setosa
2.5	Versicolor
4.1	Virginica
6.3	Virginica
1.2	Setosa
5.8	Versicolor
1.5	Versicolor
2.8	Versicolor
2.1	Virginica
6.3	Virginica
4.3	Virginica
1.8	Versicolor
2.5	Virginica
2.7	Virginica
6.9	Virginica
0.2	Setosa
0.2	Setosa
1.8	Versicolor
2.7	Setosa
5.8	Virginica
5.4	Virginica
4.0	Virginica
2.6	Versicolor
5.5	Versicolor
