petal.length	variety
7.6	Virginica
7.5	Versicolor
7.2	Virginica
5.9	Versicolor
9.7	Virginica
5.9	Setosa
7.4	Virginica
4.8	Versicolor
5.1	Versicolor
5.4	Versicolor
5.1	Versicolor
7.3	Virginica
8.2	Versicolor
1.6	Setosa
8.5	Versicolor
2.6	Setosa
6.2	Versicolor
7.6	Virginica
4.2	Versicolor
9.6	Virginica
5.9	Versicolor
5.8	Setosa
8.5	Virginica
5.9	Versicolor
5.7	Setosa
6.1	Versicolor
3.6	Setosa
7.5	Versicolor
5.8	Setosa
1.6	Setosa
4.4	Setosa
7.1	Virginica
8.8	Virginica
9.8	Virginica
9.3	Virginica
7.1	Virginica
5.4	Setosa
8.3	Versicolor
9.6	Versicolor
9.7	Virginica
6.5	Virginica
9.4	Virginica
4.5	Setosa
1.5	Setosa
6.0	Setosa
5.0	Setosa
8.4	Virginica
6.5	Versicolor
8.6	Virginica
7.6	Versicolor
5.0	Setosa
9.2	Versicolor
4.7	Versicolor
2.0	Setosa
4.1	Versicolor
2.2	Setosa
6.8	Virginica
8.9	Virginica
7.8	Virginica
8.9	Virginica
1.9	Setosa
3.6	Setosa
2.8	Setosa
4.7	Versicolor
8.0	Versicolor
4.0	Versicolor
5.9	Setosa
6.6	Virginica
5.5	Setosa
7.9	Virginica
7.7	Versicolor
5.5	Virginica
8.5	Versicolor
8.3	Virginica
4.7	Setosa
5.9	Setosa
4.1	Setosa
5.0	Setosa
3.8	Setosa
6.7	Virginica
5.0	Versicolor
5.5	Setosa
8.1	Virginica
6.9	Virginica
8.4	Versicolor
3.5	Setosa
7.5	Versicolor
4.8	Versicolor
6.5	Virginica
2.8	Setosa
7.6	Virginica
1.7	Setosa
10.0	Virginica
6.1	Virginica
7.1	Virginica
7.8	Versicolor
2.9	Setosa
10.5	Virginica
5.0	Versicolor
7.6	Virginica
3.4	Setosa
5.1	Virginica
5.9	Virginica
7.5	Versicolor
4.7	Versicolor
