sepal.width	variety
3.4	Setosa
4.9	Setosa
4.4	Versicolor
6.0	Setosa
2.8	Versicolor
3.5	Setosa
6.7	Setosa
4.5	Setosa
3.4	Versicolor
6.2	Versicolor
4.1	Versicolor
6.9	Virginica
3.2	Versicolor
4.0	Virginica
7.7	Versicolor
6.9	Versicolor
4.7	Setosa
5.2	Versicolor
3.0	Virginica
6.0	Versicolor
7.5	Setosa
4.6	Setosa
3.6	Virginica
3.1	Setosa
3.3	Versicolor
6.5	Versicolor
7.8	Setosa
6.6	Virginica
3.5	Virginica
5.7	Versicolor
6.5	Virginica
5.5	Versicolor
7.2	Virginica
4.1	Virginica
7.9	Setosa
5.0	Setosa
4.0	Setosa
8.4	Setosa
4.3	Virginica
5.6	Setosa
5.9	Setosa
7.2	Setosa
4.3	Setosa
8.3	Virginica
4.9	Setosa
3.4	Versicolor
5.6	Versicolor
6.0	Setosa
6.5	Virginica
4.8	Versicolor
3.3	Virginica
5.5	Virginica
4.1	Versicolor
4.5	Setosa
4.8	Setosa
3.2	Versicolor
6.3	Virginica
7.3	Versicolor
4.2	Versicolor
6.7	Setosa
8.4	Setosa
4.5	Versicolor
4.3	Setosa
7.5	Setosa
3.4	Versicolor
6.6	Setosa
4.2	Virginica
3.4	Versicolor
6.3	Virginica
4.2	Setosa
4.2	Virginica
5.5	Setosa
5.9	Setosa
7.5	Virginica
5.1	Setosa
4.1	Setosa
5.7	Versicolor
3.5	Virginica
7.5	Virginica
6.3	Setosa
5.2	Virginica
6.5	Setosa
6.7	Virginica
5.2	Virginica
5.9	Versicolor
6.2	Versicolor
5.3	Virginica
5.6	Setosa
7.3	Virginica
7.1	Virginica
5.0	Versicolor
6.7	Versicolor
7.5	Versicolor
6.0	Versicolor
4.8	Versicolor
6.7	Virginica
4.9	Setosa
4.9	Versicolor
6.3	Versicolor
6.9	Versicolor
3.8	Versicolor
3.0	Virginica
7.6	Versicolor
3.0	Versicolor
3.2	Setosa
