sepal.length	sepal.width	variety
11.1	7.0	Virginica
7.3	6.7	Setosa
7.8	5.8	Virginica
7.4	7.2	Setosa
9.6	5.1	Virginica
8.0	4.8	Setosa
7.7	5.9	Versicolor
9.5	5.5	Setosa
8.6	3.5	Versicolor
6.0	2.5	Versicolor
8.9	4.9	Versicolor
8.6	8.0	Setosa
9.9	4.8	Virginica
7.5	5.3	Versicolor
10.0	4.5	Setosa
9.1	6.0	Versicolor
9.5	7.5	Virginica
9.3	6.7	Virginica
5.2	7.2	Setosa
10.2	3.8	Virginica
8.2	3.8	Virginica
8.3	2.3	Versicolor
6.4	2.8	Virginica
7.8	4.8	Virginica
9.5	7.2	Virginica
9.2	5.2	Virginica
8.0	3.9	Setosa
9.0	7.3	Versicolor
7.0	7.1	Setosa
10.3	7.0	Virginica
7.0	3.0	Virginica
9.4	4.6	Virginica
5.3	5.5	Setosa
6.3	3.8	Virginica
9.3	4.0	Setosa
8.0	3.5	Versicolor
7.5	5.9	Versicolor
5.9	5.1	Setosa
10.2	6.3	Versicolor
8.8	7.2	Virginica
7.5	6.2	Versicolor
5.9	4.5	Versicolor
10.6	3.5	Virginica
10.7	3.8	Virginica
7.6	4.0	Virginica
4.4	5.4	Setosa
9.8	6.8	Versicolor
4.6	5.2	Setosa
10.5	3.2	Versicolor
8.2	3.0	Virginica
9.2	3.9	Versicolor
10.4	6.1	Virginica
8.7	7.1	Virginica
11.7	3.5	Virginica
6.2	5.5	Setosa
7.6	7.3	Versicolor
6.8	4.7	Virginica
7.3	4.0	Versicolor
8.6	5.0	Versicolor
6.1	4.8	Versicolor
7.7	6.6	Versicolor
9.9	4.9	Setosa
7.5	6.5	Virginica
7.7	7.3	Setosa
7.5	6.4	Setosa
8.3	5.8	Versicolor
7.8	7.0	Setosa
8.2	6.6	Versicolor
7.2	7.5	Versicolor
9.9	4.4	Setosa
6.2	5.1	Setosa
7.4	6.1	Setosa
7.8	5.9	Setosa
9.6	6.5	Setosa
9.9	6.2	Virginica
10.2	5.9	Virginica
8.7	7.0	Versicolor
5.2	4.2	Setosa
8.7	5.8	Virginica
5.5	4.3	Versicolor
9.6	6.8	Virginica
6.8	3.4	Virginica
8.9	6.1	Setosa
5.6	3.1	Setosa
9.8	5.4	Virginica
6.1	5.9	Versicolor
5.6	4.7	Versicolor
6.7	5.0	Virginica
9.6	7.4	Setosa
7.8	5.9	Virginica
5.9	6.5	Virginica
10.0	3.9	Versicolor
10.4	3.2	Virginica
8.2	7.1	Virginica
6.8	6.7	Versicolor
7.8	7.0	Virginica
7.4	6.8	Virginica
7.8	5.4	Setosa
4.8	4.0	Setosa
9.1	6.3	Setosa
8.1	7.4	Versicolor
6.7	5.2	Versicolor
6.8	4.1	Versicolor
8.4	6.7	Setosa
9.9	6.7	Virginica
