petal.width	variety
5.3	Versicolor
3.6	Versicolor
2.2	Setosa
1.8	Versicolor
6.1	Virginica
0.2	Setosa
3.2	Setosa
5.4	Versicolor
3.0	Virginica
5.0	Virginica
2.8	Versicolor
4.7	Setosa
1.5	Versicolor
3.7	Setosa
1.8	Versicolor
3.0	Virginica
5.4	Virginica
1.7	Setosa
6.3	Virginica
4.9	Virginica
2.3	Virginica
2.6	Versicolor
1.1	Setosa
6.4	Virginica
5.3	Virginica
1.2	Setosa
3.8	Versicolor
3.9	Versicolor
2.0	Versicolor
5.7	Virginica
1.8	Setosa
3.7	Setosa
4.2	Setosa
3.3	Virginica
2.0	Virginica
4.7	Setosa
2.7	Setosa
0.8	Setosa
4.8	Setosa
3.3	Virginica
2.2	Setosa
3.2	Setosa
1.6	Setosa
2.7	Setosa
0.2	Setosa
1.0	Versicolor
2.0	Versicolor
4.1	Virginica
5.9	Virginica
2.3	Versicolor
2.0	Versicolor
2.9	Setosa
1.9	Versicolor
3.4	Setosa
4.3	Virginica
3.3	Virginica
5.6	Versicolor
3.3	Virginica
3.9	Virginica
5.8	Virginica
6.3	Virginica
6.2	Virginica
4.0	Versicolor
2.5	Versicolor
3.7	Setosa
3.0	Versicolor
5.7	Versicolor
4.7	Versicolor
3.7	Setosa
3.9	Virginica
2.1	Virginica
3.0	Versicolor
2.3	Virginica
0.9	Setosa
2.0	Versicolor
3.1	Versicolor
4.4	Versicolor
3.6	Setosa
2.8	Virginica
3.8	Virginica
3.3	Versicolor
3.0	Versicolor
4.2	Setosa
3.3	Versicolor
3.5	Virginica
2.2	Setosa
5.9	Virginica
3.8	Versicolor
1.7	Setosa
1.7	Setosa
0.3	Setosa
4.7	Virginica
5.9	Versicolor
2.2	Virginica
4.2	Versicolor
4.9	Virginica
4.2	Setosa
5.0	Versicolor
6.5	Virginica
5.5	Versicolor
2.2	Setosa
2.6	Setosa
0.2	Setosa
5.3	Versicolor
4.9	Setosa
