sepal.length	sepal.width	variety
7.4	5.2	Virginica
9.0	3.0	Virginica
9.6	6.8	Setosa
8.0	7.5	Virginica
5.0	3.8	Setosa
7.4	5.9	Setosa
9.6	6.3	Versicolor
6.7	7.3	Setosa
7.3	3.4	Setosa
11.4	3.8	Virginica
9.3	6.1	Versicolor
7.4	7.1	Virginica
9.6	8.0	Setosa
5.5	3.4	Setosa
9.9	4.1	Versicolor
8.9	4.6	Virginica
7.3	6.5	Setosa
9.2	7.3	Versicolor
5.6	5.4	Setosa
6.7	5.9	Versicolor
9.2	4.9	Setosa
8.2	4.3	Virginica
10.0	8.2	Setosa
7.4	3.9	Setosa
8.0	6.0	Versicolor
9.6	6.3	Versicolor
5.6	5.5	Versicolor
9.1	8.1	Setosa
8.7	5.3	Virginica
7.0	6.0	Setosa
6.7	4.6	Setosa
6.8	4.5	Virginica
10.3	4.5	Virginica
8.6	4.2	Setosa
7.7	7.5	Virginica
7.6	4.0	Versicolor
6.0	4.2	Versicolor
7.8	4.4	Virginica
11.2	3.0	Virginica
7.9	4.6	Virginica
7.2	6.9	Versicolor
9.1	4.8	Setosa
5.9	6.1	Setosa
10.3	7.2	Versicolor
10.6	5.6	Virginica
10.3	3.7	Virginica
8.5	2.8	Versicolor
10.4	6.2	Versicolor
6.9	7.7	Versicolor
8.5	5.4	Versicolor
8.0	3.8	Setosa
5.4	4.9	Setosa
6.7	7.1	Versicolor
6.7	5.7	Setosa
6.6	4.6	Setosa
11.3	3.4	Virginica
10.8	5.8	Virginica
6.0	5.5	Setosa
6.9	7.4	Setosa
7.0	5.5	Virginica
10.3	7.2	Virginica
10.2	6.6	Virginica
8.5	4.5	Setosa
9.0	5.5	Versicolor
5.9	2.9	Versicolor
10.8	3.3	Versicolor
5.5	7.0	Setosa
9.3	5.7	Virginica
6.3	6.8	Versicolor
9.1	7.2	Versicolor
10.2	3.5	Virginica
10.2	5.0	Virginica
9.3	5.5	Setosa
5.0	6.4	Setosa
10.4	6.2	Virginica
10.0	3.4	Versicolor
8.1	7.0	Versicolor
5.8	7.7	Setosa
9.6	3.8	Virginica
7.9	3.8	Virginica
7.2	4.9	Virginica
9.2	6.3	Virginica
8.3	5.7	Virginica
5.2	4.5	Setosa
6.9	4.7	Virginica
10.3	7.3	Virginica
5.3	6.1	Setosa
9.3	3.0	Versicolor
10.7	4.6	Virginica
7.9	3.9	Setosa
10.2	4.3	Virginica
11.2	3.5	Virginica
7.7	3.8	Versicolor
9.0	4.2	Versicolor
6.4	7.4	Versicolor
8.7	6.3	Virginica
7.7	4.6	Virginica
11.4	7.3	Virginica
6.1	4.3	Setosa
8.5	6.2	Versicolor
7.0	7.7	Setosa
9.0	6.8	Versicolor
6.4	4.1	Setosa
6.0	4.9	Versicolor
8.5	7.9	Versicolor
