petal.width	variety
3.0	Virginica
2.2	Setosa
5.8	Versicolor
1.2	Setosa
3.8	Setosa
6.5	Virginica
6.9	Virginica
2.5	Versicolor
3.1	Versicolor
1.3	Setosa
2.2	Setosa
3.8	Virginica
4.8	Virginica
1.2	Versicolor
5.5	Versicolor
6.4	Virginica
3.0	Virginica
2.9	Setosa
2.4	Virginica
5.0	Virginica
2.5	Versicolor
5.6	Virginica
2.3	Virginica
2.7	Versicolor
6.7	Virginica
1.7	Setosa
2.7	Versicolor
2.2	Setosa
5.3	Virginica
4.6	Setosa
2.4	Versicolor
2.2	Virginica
6.8	Virginica
5.8	Versicolor
5.0	Virginica
2.6	Virginica
0.2	Setosa
2.4	Versicolor
5.0	Versicolor
1.6	Versicolor
3.8	Virginica
3.4	Virginica
3.2	Setosa
1.6	Setosa
4.3	Virginica
4.5	Versicolor
1.7	Setosa
2.4	Virginica
1.2	Versicolor
0.7	Setosa
2.9	Setosa
3.8	Versicolor
4.1	Versicolor
0.1	Setosa
2.7	Virginica
6.3	Versicolor
4.2	Setosa
4.5	Virginica
3.0	Versicolor
3.0	Versicolor
1.3	Setosa
2.8	Virginica
3.7	Setosa
4.8	Versicolor
3.5	Virginica
5.0	Versicolor
4.0	Versicolor
6.8	Virginica
5.9	Virginica
4.5	Virginica
2.9	Setosa
3.9	Setosa
5.4	Versicolor
2.8	Virginica
2.4	Versicolor
5.3	Versicolor
3.3	Versicolor
4.2	Setosa
2.3	Setosa
2.0	Versicolor
3.0	Virginica
3.5	Versicolor
3.7	Setosa
4.2	Setosa
2.0	Versicolor
2.4	Virginica
2.8	Versicolor
2.5	Virginica
3.8	Virginica
3.6	Setosa
5.6	Virginica
2.1	Setosa
4.0	Versicolor
2.5	Versicolor
3.7	Versicolor
2.8	Virginica
4.8	Virginica
3.8	Versicolor
2.3	Setosa
3.7	Virginica
2.2	Setosa
4.5	Versicolor
4.3	Virginica
4.8	Setosa
2.9	Versicolor
