petal.width	variety
3.8	Versicolor
1.8	Virginica
4.7	Setosa
3.7	Setosa
5.7	Versicolor
6.3	Virginica
2.3	Virginica
3.2	Virginica
4.4	Versicolor
1.0	Versicolor
2.0	Versicolor
0.2	Setosa
1.8	Setosa
2.0	Versicolor
2.8	Virginica
2.8	Virginica
4.5	Virginica
3.4	Virginica
1.4	Versicolor
5.8	Versicolor
2.7	Virginica
2.6	Setosa
3.3	Versicolor
4.4	Versicolor
4.4	Virginica
5.4	Virginica
6.1	Virginica
2.6	Virginica
6.5	Virginica
1.7	Versicolor
3.6	Setosa
5.5	Virginica
5.8	Virginica
0.7	Setosa
4.7	Virginica
1.6	Versicolor
5.5	Versicolor
4.9	Virginica
0.8	Setosa
3.0	Versicolor
3.2	Setosa
3.7	Setosa
2.5	Virginica
3.0	Versicolor
4.8	Versicolor
4.6	Versicolor
2.2	Setosa
5.8	Virginica
5.3	Virginica
5.3	Versicolor
5.3	Versicolor
3.2	Virginica
3.3	Virginica
1.7	Setosa
4.3	Versicolor
3.9	Setosa
1.7	Setosa
2.2	Versicolor
4.1	Setosa
2.9	Setosa
1.3	Versicolor
1.7	Setosa
4.2	Setosa
0.2	Setosa
1.8	Virginica
4.0	Versicolor
4.8	Virginica
4.4	Setosa
3.6	Setosa
3.9	Virginica
0.2	Setosa
4.2	Setosa
2.8	Virginica
5.3	Versicolor
4.6	Versicolor
3.4	Virginica
3.7	Setosa
4.6	Setosa
4.3	Virginica
6.0	Virginica
0.7	Setosa
5.4	Versicolor
0.4	Setosa
4.1	Versicolor
1.8	Versicolor
1.7	Setosa
2.4	Setosa
4.4	Virginica
1.5	Versicolor
3.5	Versicolor
1.7	Versicolor
3.6	Virginica
3.3	Setosa
5.5	Versicolor
5.4	Virginica
4.2	Versicolor
6.8	Virginica
6.3	Virginica
3.7	Versicolor
6.3	Virginica
1.3	Versicolor
4.6	Virginica
3.3	Setosa
4.0	Virginica
5.5	Virginica
