sepal.length	variety
8.2	Versicolor
8.8	Virginica
6.0	Versicolor
10.7	Versicolor
7.8	Versicolor
7.8	Versicolor
9.3	Virginica
7.7	Versicolor
10.7	Virginica
7.4	Setosa
10.0	Versicolor
4.6	Setosa
11.3	Virginica
8.1	Virginica
6.0	Setosa
8.6	Setosa
9.1	Setosa
9.9	Versicolor
7.1	Versicolor
6.4	Setosa
6.5	Virginica
10.1	Versicolor
9.9	Virginica
6.3	Versicolor
6.8	Setosa
5.1	Setosa
10.3	Virginica
10.9	Virginica
10.3	Virginica
7.4	Versicolor
10.4	Virginica
10.2	Virginica
7.6	Setosa
8.4	Setosa
10.3	Virginica
7.4	Virginica
7.8	Versicolor
6.3	Setosa
8.0	Versicolor
7.7	Setosa
6.5	Virginica
8.0	Setosa
8.2	Setosa
8.0	Versicolor
10.5	Versicolor
10.3	Virginica
10.9	Virginica
9.1	Versicolor
6.5	Versicolor
6.4	Virginica
6.7	Virginica
4.9	Versicolor
9.4	Virginica
7.7	Setosa
11.3	Versicolor
9.7	Setosa
8.6	Versicolor
8.6	Setosa
8.7	Virginica
8.3	Virginica
8.4	Virginica
7.6	Setosa
5.8	Setosa
9.9	Versicolor
7.0	Setosa
11.2	Virginica
10.1	Virginica
7.6	Versicolor
7.8	Setosa
11.2	Virginica
9.1	Versicolor
9.2	Virginica
10.7	Versicolor
7.8	Versicolor
8.9	Setosa
11.1	Versicolor
6.0	Virginica
6.4	Setosa
8.0	Virginica
6.9	Virginica
8.0	Setosa
10.8	Virginica
6.5	Versicolor
8.6	Versicolor
8.2	Setosa
8.3	Setosa
10.3	Virginica
8.7	Virginica
6.0	Setosa
10.7	Virginica
8.9	Setosa
8.1	Setosa
7.6	Versicolor
8.0	Setosa
7.7	Virginica
5.9	Setosa
8.2	Versicolor
5.8	Setosa
6.9	Setosa
7.5	Virginica
6.9	Setosa
6.5	Versicolor
9.5	Versicolor
6.4	Versicolor
10.0	Versicolor
