petal.length	petal.width	variety
5.0	4.3	Versicolor
1.7	2.7	Setosa
5.0	2.8	Setosa
10.3	1.8	Virginica
2.4	0.6	Setosa
8.2	3.8	Virginica
6.3	6.2	Virginica
3.9	4.2	Setosa
6.2	6.1	Virginica
5.3	3.8	Versicolor
3.6	2.7	Setosa
3.6	1.6	Setosa
9.2	4.3	Virginica
4.0	3.2	Setosa
5.5	1.8	Virginica
2.9	1.2	Setosa
10.0	5.3	Virginica
7.7	4.3	Versicolor
7.5	3.6	Versicolor
2.6	2.7	Setosa
4.1	2.7	Setosa
4.6	1.1	Setosa
8.9	1.5	Versicolor
8.2	4.5	Versicolor
7.3	3.6	Versicolor
8.1	4.8	Virginica
3.5	4.7	Setosa
5.0	2.1	Setosa
5.1	3.5	Versicolor
8.9	2.8	Versicolor
8.9	5.2	Versicolor
8.3	2.3	Versicolor
2.7	3.3	Setosa
10.5	2.3	Virginica
5.4	4.1	Versicolor
6.1	2.9	Setosa
7.0	2.7	Versicolor
3.4	3.7	Setosa
8.7	3.9	Versicolor
4.4	3.3	Setosa
7.5	4.5	Versicolor
4.8	1.2	Setosa
8.6	5.8	Virginica
3.4	0.1	Setosa
5.9	5.8	Virginica
7.7	5.3	Versicolor
6.4	2.2	Setosa
5.0	4.5	Versicolor
5.7	2.5	Virginica
7.8	1.9	Virginica
1.9	1.7	Setosa
4.1	5.8	Versicolor
4.8	3.4	Versicolor
5.4	2.5	Virginica
8.1	4.4	Versicolor
5.2	3.0	Setosa
7.5	1.0	Versicolor
5.6	2.4	Virginica
8.2	6.1	Versicolor
5.0	1.2	Setosa
4.5	1.5	Versicolor
5.5	0.9	Setosa
8.3	2.1	Virginica
7.3	3.3	Virginica
3.9	1.7	Setosa
5.7	3.7	Setosa
8.0	3.5	Virginica
7.7	3.0	Versicolor
5.8	1.3	Setosa
7.5	6.0	Virginica
4.5	5.0	Versicolor
5.5	3.2	Setosa
6.9	2.8	Virginica
9.6	2.2	Virginica
7.0	3.9	Virginica
4.5	2.0	Versicolor
3.0	0.9	Setosa
5.1	2.0	Virginica
7.6	1.3	Versicolor
2.9	3.7	Setosa
6.6	5.9	Virginica
9.6	2.5	Virginica
6.2	3.0	Virginica
5.0	4.7	Virginica
4.5	2.1	Versicolor
7.6	1.8	Virginica
4.9	4.8	Setosa
10.4	6.8	Virginica
7.5	4.5	Versicolor
6.5	2.0	Virginica
7.1	2.1	Virginica
9.4	5.6	Virginica
8.7	1.4	Versicolor
5.7	1.2	Setosa
8.4	1.9	Versicolor
5.3	3.8	Virginica
5.0	4.7	Setosa
3.6	3.2	Setosa
4.4	4.9	Versicolor
4.7	4.9	Setosa
4.6	3.3	Versicolor
3.8	1.8	Setosa
9.1	5.3	Versicolor
6.3	5.8	Virginica
7.8	5.0	Versicolor
