petal.length	variety
4.4	Setosa
2.9	Setosa
2.9	Setosa
9.6	Virginica
6.4	Virginica
4.5	Setosa
7.1	Versicolor
4.2	Versicolor
3.4	Setosa
8.4	Versicolor
8.8	Versicolor
5.8	Virginica
7.6	Virginica
7.1	Virginica
6.7	Virginica
1.9	Setosa
4.0	Setosa
8.0	Versicolor
6.7	Virginica
7.0	Virginica
5.5	Versicolor
9.1	Versicolor
4.0	Setosa
6.8	Virginica
7.0	Versicolor
7.7	Versicolor
4.0	Setosa
6.4	Virginica
5.0	Versicolor
4.9	Setosa
3.3	Setosa
9.6	Virginica
6.1	Virginica
3.5	Setosa
7.6	Virginica
8.0	Versicolor
5.5	Virginica
8.4	Versicolor
6.4	Virginica
6.7	Versicolor
1.7	Setosa
4.1	Versicolor
4.2	Versicolor
4.4	Setosa
4.9	Versicolor
1.5	Setosa
8.8	Virginica
3.0	Setosa
8.7	Virginica
4.5	Versicolor
3.1	Setosa
8.9	Virginica
5.5	Versicolor
4.9	Setosa
5.5	Versicolor
4.7	Versicolor
4.7	Setosa
7.7	Versicolor
5.9	Virginica
9.1	Virginica
6.6	Virginica
5.0	Versicolor
5.1	Versicolor
5.6	Virginica
7.6	Virginica
4.5	Setosa
10.4	Virginica
5.0	Versicolor
5.1	Setosa
7.3	Versicolor
9.4	Versicolor
5.4	Versicolor
7.3	Virginica
7.0	Virginica
10.6	Virginica
5.5	Versicolor
5.6	Setosa
6.2	Versicolor
8.3	Virginica
6.4	Versicolor
2.9	Setosa
6.4	Versicolor
1.2	Setosa
6.0	Virginica
8.1	Virginica
5.2	Setosa
6.0	Setosa
3.3	Setosa
8.5	Versicolor
7.6	Virginica
4.5	Versicolor
1.5	Setosa
4.2	Versicolor
4.0	Setosa
8.2	Versicolor
4.5	Versicolor
3.6	Setosa
9.7	Virginica
7.6	Versicolor
10.1	Virginica
3.9	Setosa
5.5	Setosa
7.9	Virginica
5.0	Virginica
5.6	Virginica
