petal.length	petal.width	variety
3.6	3.3	Versicolor
7.8	5.1	Virginica
5.0	2.0	Versicolor
7.1	1.0	Versicolor
5.6	3.6	Setosa
6.2	4.5	Virginica
5.5	2.4	Virginica
4.4	2.1	Setosa
8.2	4.5	Virginica
8.3	1.8	Versicolor
5.5	4.7	Setosa
5.8	4.9	Setosa
4.5	2.2	Setosa
3.4	1.3	Setosa
5.2	3.7	Versicolor
4.5	2.5	Versicolor
1.9	3.7	Setosa
6.1	2.2	Setosa
8.4	3.9	Versicolor
6.1	3.4	Virginica
2.4	4.7	Setosa
4.8	3.3	Virginica
1.5	1.7	Setosa
5.5	0.7	Setosa
6.2	5.8	Versicolor
5.4	5.4	Versicolor
7.3	4.3	Versicolor
8.3	5.8	Virginica
6.9	4.7	Versicolor
3.1	3.7	Setosa
8.9	4.8	Versicolor
6.1	2.8	Virginica
1.8	2.7	Setosa
8.0	4.0	Virginica
8.1	3.3	Versicolor
8.5	4.2	Versicolor
7.0	4.3	Versicolor
4.5	4.5	Versicolor
10.4	5.8	Virginica
7.2	1.7	Versicolor
5.4	5.3	Virginica
5.4	4.5	Versicolor
5.7	5.4	Versicolor
7.6	2.9	Virginica
10.5	7.0	Virginica
8.7	3.5	Virginica
8.6	3.8	Versicolor
8.4	4.1	Virginica
2.0	0.4	Setosa
8.1	4.3	Virginica
4.2	0.7	Setosa
7.5	3.5	Versicolor
7.2	5.1	Virginica
8.6	3.4	Virginica
9.6	4.9	Virginica
8.5	5.5	Versicolor
6.5	5.3	Virginica
7.1	2.8	Versicolor
10.6	2.6	Virginica
8.1	3.1	Virginica
5.5	4.7	Setosa
5.0	3.8	Versicolor
1.7	1.0	Setosa
5.8	1.2	Setosa
4.6	4.4	Versicolor
8.6	4.0	Virginica
5.9	4.9	Versicolor
6.7	3.7	Virginica
8.4	4.1	Versicolor
5.4	1.4	Setosa
6.2	5.8	Virginica
3.4	1.7	Setosa
9.0	4.8	Virginica
9.6	6.1	Versicolor
4.4	2.7	Setosa
4.7	2.9	Versicolor
5.8	3.2	Setosa
4.4	2.7	Setosa
7.5	5.1	Versicolor
4.3	3.8	Versicolor
7.7	2.5	Versicolor
4.0	2.5	Versicolor
6.7	1.6	Versicolor
6.1	1.5	Versicolor
1.3	1.8	Setosa
5.7	4.3	Setosa
3.0	4.6	Versicolor
2.2	2.2	Setosa
5.3	2.5	Versicolor
4.0	0.6	Setosa
5.7	4.3	Versicolor
7.2	3.0	Versicolor
4.0	0.9	Setosa
5.9	4.8	Virginica
5.6	6.2	Virginica
6.4	5.3	Virginica
1.4	0.8	Setosa
4.4	3.2	Setosa
2.4	1.2	Setosa
7.0	2.8	Virginica
8.1	1.5	Virginica
4.6	3.9	Setosa
6.6	4.8	Virginica
9.5	4.5	Virginica
3.0	3.2	Setosa
