sepal.width	variety
4.2	Versicolor
4.0	Versicolor
2.9	Versicolor
4.6	Versicolor
4.4	Virginica
7.3	Versicolor
6.5	Versicolor
7.2	Setosa
4.1	Setosa
7.4	Setosa
3.3	Versicolor
7.0	Virginica
4.7	Setosa
5.8	Versicolor
2.3	Setosa
7.0	Setosa
6.5	Versicolor
3.9	Setosa
4.4	Virginica
4.1	Virginica
6.0	Versicolor
6.3	Versicolor
5.3	Virginica
4.2	Setosa
7.8	Virginica
6.4	Versicolor
2.5	Virginica
7.3	Setosa
7.1	Versicolor
5.0	Virginica
6.3	Virginica
5.7	Versicolor
7.5	Setosa
6.3	Virginica
5.0	Virginica
6.3	Versicolor
5.6	Setosa
3.6	Setosa
6.2	Virginica
7.9	Setosa
7.6	Virginica
3.0	Versicolor
3.5	Versicolor
3.6	Versicolor
6.6	Setosa
5.0	Setosa
7.8	Setosa
6.4	Setosa
5.8	Setosa
4.5	Virginica
5.4	Setosa
5.9	Versicolor
7.9	Setosa
5.7	Setosa
5.0	Virginica
4.7	Virginica
7.0	Virginica
5.8	Virginica
6.9	Setosa
3.2	Virginica
5.7	Versicolor
7.8	Setosa
4.5	Setosa
7.5	Setosa
4.1	Virginica
3.2	Versicolor
4.7	Virginica
5.7	Virginica
6.3	Virginica
6.0	Versicolor
6.6	Setosa
5.2	Setosa
7.0	Versicolor
7.9	Setosa
5.8	Virginica
7.5	Setosa
2.9	Setosa
4.9	Versicolor
4.5	Setosa
2.7	Versicolor
3.6	Setosa
5.7	Virginica
7.6	Versicolor
6.4	Versicolor
7.0	Virginica
6.0	Versicolor
3.1	Virginica
3.5	Versicolor
6.8	Virginica
7.1	Versicolor
5.7	Versicolor
6.2	Virginica
8.2	Setosa
4.1	Setosa
5.0	Setosa
5.5	Versicolor
7.9	Setosa
5.1	Setosa
2.3	Versicolor
7.7	Setosa
4.0	Setosa
7.6	Virginica
5.3	Virginica
7.7	Versicolor
4.8	Setosa
