sepal.width	variety
7.5	Virginica
3.5	Versicolor
4.0	Versicolor
7.5	Virginica
6.8	Versicolor
6.5	Versicolor
4.4	Versicolor
5.7	Versicolor
8.0	Setosa
3.5	Virginica
2.9	Virginica
4.1	Setosa
6.3	Virginica
7.1	Setosa
7.1	Virginica
4.8	Virginica
6.5	Setosa
7.6	Setosa
4.2	Versicolor
6.4	Setosa
4.2	Versicolor
3.4	Virginica
5.3	Setosa
4.3	Virginica
3.4	Versicolor
7.2	Setosa
3.3	Versicolor
7.3	Versicolor
5.4	Setosa
5.7	Versicolor
4.3	Virginica
4.6	Setosa
6.0	Versicolor
6.7	Setosa
4.2	Virginica
5.3	Setosa
3.2	Setosa
3.3	Versicolor
5.0	Setosa
6.5	Virginica
7.4	Setosa
5.0	Virginica
5.5	Setosa
7.7	Virginica
7.2	Virginica
4.8	Versicolor
6.2	Versicolor
7.4	Versicolor
6.0	Versicolor
6.2	Setosa
4.7	Versicolor
6.9	Versicolor
7.5	Versicolor
4.8	Virginica
7.1	Versicolor
2.7	Virginica
7.0	Setosa
6.3	Versicolor
6.1	Versicolor
3.5	Virginica
7.2	Setosa
5.4	Virginica
4.8	Virginica
3.6	Setosa
3.9	Setosa
7.0	Virginica
5.0	Setosa
4.5	Setosa
4.0	Virginica
2.7	Versicolor
2.7	Virginica
3.5	Setosa
7.9	Setosa
6.9	Setosa
4.9	Versicolor
4.1	Versicolor
5.5	Setosa
5.0	Virginica
4.2	Setosa
5.9	Virginica
5.2	Versicolor
2.2	Virginica
7.2	Virginica
5.5	Versicolor
5.0	Setosa
6.8	Versicolor
4.5	Versicolor
5.4	Versicolor
4.7	Virginica
4.7	Virginica
5.1	Setosa
7.5	Virginica
7.3	Virginica
2.8	Virginica
8.3	Virginica
7.0	Versicolor
3.8	Setosa
5.8	Virginica
7.0	Virginica
6.3	Virginica
4.1	Virginica
4.1	Virginica
5.7	Versicolor
4.1	Versicolor
5.4	Versicolor
